harvest,year,season,date,numb_yrs_grow,location,wall,point,spp,origin,basal,height
gas_line,2021,2021,2022.05.25,4,p,protected,810,ab,v,0.75,67
gas_line,2021,2021,2022.05.25,4,p,protected,811,ab,v,0.75,71
gas_line,2021,2021,2022.05.25,4,p,protected,811,ab,v,0.7,69
gas_line,2021,2021,2022.05.25,4,p,protected,811,ab,v,1,87
gas_line,2021,2021,2022.05.25,4,p,protected,811,ab,v,0.65,69
gas_line,2021,2021,2022.05.25,4,p,protected,812,ab,v,0.5,80
gas_line,2021,2021,2022.05.25,4,p,protected,812,ab,v,0.5,72
gas_line,2021,2021,2022.05.25,4,p,protected,812,ab,v,0.55,67
gas_line,2021,2021,2022.05.25,4,p,protected,812,ab,v,0.75,80
gas_line,2021,2021,2022.06.03,4,p,protected,814,ab,v,0.3,36
gas_line,2021,2021,2022.06.03,4,p,protected,814,ab,v,0.2,30
gas_line,2021,2021,2022.06.06,4,p,protected,817,ab,v,0.3,59
gas_line,2021,2021,2022.06.06,4,p,protected,817,ab,v,0.5,57
gas_line,2021,2021,2022.06.06,4,p,protected,817,ab,v,0.75,82.5
gas_line,2021,2021,2022.06.06,4,p,protected,819,ab,v,0.65,79
gas_line,2021,2021,2022.06.06,4,p,protected,819,ab,v,0.5,59
gas_line,2021,2021,2022.06.06,4,p,protected,819,ab,v,1,82
gas_line,2021,2021,2022.06.06,4,p,protected,820,ab,v,0.25,34
gas_line,2021,2021,2022.06.06,4,p,protected,820,ab,v,0.8,82
gas_line,2021,2021,2022.06.01,4,p,protected,821,ab,v,0.3,43
gas_line,2021,2021,2022.06.01,4,p,protected,822,ab,v,0.6,64
gas_line,2021,2021,2022.06.01,4,p,protected,822,ab,v,0.65,73.5
gas_line,2021,2021,2022.06.01,4,p,protected,824,ab,v,0.5,68
gas_line,2021,2021,2022.06.01,4,p,protected,824,ab,v,0.3,33
gas_line,2021,2021,2022.06.01,4,p,protected,825,ab,v,0.75,69
gas_line,2021,2021,2022.06.01,4,p,protected,825,ab,v,0.5,59.5
gas_line,2021,2021,2022.06.01,4,p,protected,825,ab,v,0.5,67
gas_line,2021,2021,2022.06.01,4,p,protected,825,ab,v,1.25,98
gas_line,2021,2021,2022.06.01,4,p,protected,826,ab,v,0.65,66
gas_line,2021,2021,2022.06.01,4,p,protected,826,ab,v,0.65,66
gas_line,2021,2021,2022.06.01,4,p,protected,826,ab,v,0.5,60
gas_line,2021,2021,2022.05.26,4,p,protected,827,ab,v,0.4,71
gas_line,2021,2021,2022.05.26,4,p,protected,827,ab,v,0.5,60
gas_line,2021,2021,2022.05.26,4,p,protected,827,ab,v,0.5,63
gas_line,2021,2021,2022.05.26,4,p,protected,828,ab,v,0.25,52
gas_line,2021,2021,2022.05.26,4,p,protected,828,ab,v,0.4,45
gas_line,2021,2021,2022.05.26,4,p,protected,828,ab,v,0.5,41
gas_line,2021,2021,2022.05.20,4,p,protected,829,ab,v,1,62
gas_line,2021,2021,2022.05.20,4,p,protected,829,ab,v,0.6,59
gas_line,2021,2021,2022.05.20,4,p,protected,829,ab,v,0.5,55.5
gas_line,2021,2021,2022.05.19,4,p,protected,830,ab,v,0.5,53.5
gas_line,2021,2021,2022.05.19,4,p,protected,831,ab,v,0.6,64
gas_line,2021,2021,2022.06.01,4,p,protected,831,ab,v,0.5,77
gas_line,2021,2021,2022.05.17,4,p,protected,833,ab,s,0.75,58
gas_line,2021,2021,2022.05.19,4,i,protected,837,ab,v,0.75,103
gas_line,2021,2021,2022.05.26,4,i,protected,840,ab,v,0.5,71
gas_line,2021,2021,2022.05.24,4,i,protected,845,ab,v,0.5,38.5
gas_line,2021,2021,2022.05.24,4,i,protected,845,ab,v,1.1,104
gas_line,2021,2021,2022.06.01,4,i,protected,849,ab,v,0.9,96
gas_line,2021,2021,2022.05.24,4,i,protected,854,ab,v,0.75,61
gas_line,2021,2021,2022.05.24,4,i,protected,854,ab,v,0.75,67
gas_line,2021,2021,2022.05.24,4,i,protected,854,ab,v,1.5,97
gas_line,2021,2021,2022.05.24,4,i,protected,854,ab,v,0.65,64
gas_line,2021,2021,2022.05.25,4,i,protected,855,ab,v,0.65,54
gas_line,2021,2021,2022.05.25,4,i,protected,855,ab,v,0.7,60.5
gas_line,2021,2021,2022.06.07,4,i,protected,856,ab,v,0.3,45
gas_line,2021,2021,2022.06.07,4,i,protected,856,ab,v,0.5,54
gas_line,2021,2021,2022.06.07,4,i,protected,863,ab,v,0.5,65
gas_line,2021,2021,2022.06.03,4,i,protected,867,ab,v,1,78
gas_line,2021,2021,2022.06.03,4,i,protected,867,ab,v,0.65,66
gas_line,2021,2021,2022.06.03,4,i,protected,867,ab,v,1,77
gas_line,2021,2021,2022.06.06,4,i,protected,870,ab,v,0.65,57
gas_line,2021,2021,2022.06.06,4,i,protected,870,ab,v,0.5,64
gas_line,2021,2021,2022.06.06,4,i,protected,870,ab,v,0.65,95
gas_line,2021,2021,2022.06.06,4,i,protected,870,ab,v,0.6,55.5
gas_line,2021,2021,2022.06.06,4,i,protected,871,ab,v,0.6,50
gas_line,2021,2021,2022.06.06,4,i,protected,871,ab,v,0.6,62.5
gas_line,2021,2021,2022.06.06,4,i,protected,872,ab,v,0.3,44
gas_line,2021,2021,2022.06.06,4,i,protected,872,ab,v,0.75,62
gas_line,2021,2021,2022.06.03,4,i,protected,873,ab,v,0.2,37.5
gas_line,2021,2021,2022.05.25,4,i,protected,875,ab,v,0.75,57
gas_line,2021,2021,2022.06.03,4,i,protected,877,ab,v,0.9,67.5
gas_line,2021,2021,2022.06.06,4,i,protected,879,ab,v,0.75,65
gas_line,2021,2021,2022.06.08,4,c,control,729,ab,v,0.5,61.5
gas_line,2021,2021,2022.06.08,4,c,control,729,ab,v,0.65,68
gas_line,2021,2021,2022.06.08,4,c,control,729,ab,v,0.65,61
gas_line,2021,2021,2022.06.08,4,c,control,730,ab,v,0.85,80
gas_line,2021,2021,2022.06.08,4,c,control,731,ab,v,0.5,68
gas_line,2021,2021,2022.06.08,4,c,control,731,ab,v,0.6,56.5
gas_line,2021,2021,2022.06.08,4,c,control,732,ab,v,0.85,64
gas_line,2021,2021,2022.06.08,4,c,control,732,ab,v,0.75,63
gas_line,2021,2021,2022.06.08,4,c,control,732,ab,v,0.5,46
gas_line,2021,2021,2022.06.08,4,c,control,733,ab,v,0.85,63
gas_line,2021,2021,2022.06.08,4,c,control,733,ab,v,0.6,92
gas_line,2021,2021,2022.06.08,4,c,control,733,ab,v,1,103
gas_line,2021,2021,2022.06.10,4,c,control,734,ab,v,0.5,57
gas_line,2021,2021,2022.06.10,4,c,control,734,ab,v,0.5,55
gas_line,2021,2021,2022.06.10,4,c,control,734,ab,s,0.6,72
gas_line,2021,2021,2022.06.10,4,c,control,736,ab,v,0.65,74
gas_line,2021,2021,2022.06.10,4,c,control,736,ab,v,0.25,38.5
gas_line,2021,2021,2022.06.10,4,c,control,737,ab,v,0.6,63
gas_line,2021,2021,2022.06.10,4,c,control,737,ab,v,0.9,73
gas_line,2021,2021,2022.06.10,4,c,control,738,ab,v,0.75,54
gas_line,2021,2021,2022.06.10,4,c,control,739,ab,v,0.25,63
gas_line,2021,2021,2022.06.10,4,c,control,739,ab,v,0.25,53
gas_line,2021,2021,2022.06.10,4,c,control,739,ab,v,0.65,62
gas_line,2021,2021,2022.06.10,4,c,control,739,ab,v,0.5,57.5
gas_line,2021,2021,2022.06.10,4,c,control,740,ab,v,0.5,66
gas_line,2021,2021,2022.06.10,4,c,control,740,ab,v,0.65,69
gas_line,2021,2021,2022.06.10,4,c,control,740,ab,v,0.6,64
gas_line,2021,2021,2022.06.10,4,c,control,740,ab,v,0.65,72
gas_line,2021,2021,2022.06.10,4,c,control,741,ab,v,0.25,45
gas_line,2021,2021,2022.06.10,4,c,control,741,ab,v,0.6,48
gas_line,2021,2021,2022.06.10,4,c,control,741,ab,v,0.6,57
gas_line,2021,2021,2022.06.10,4,c,control,742,ab,v,0.65,67
gas_line,2021,2021,2022.06.10,4,c,control,742,ab,v,0.65,72.5
gas_line,2021,2021,2022.06.10,4,c,control,742,ab,v,1.1,56
gas_line,2021,2021,2022.06.10,4,c,control,742,ab,v,1,69
gas_line,2021,2021,2022.06.10,4,c,control,743,ab,v,0.6,67
gas_line,2021,2021,2022.06.10,4,c,control,743,ab,v,0.6,69
gas_line,2021,2021,2022.06.10,4,c,control,743,ab,v,0.6,64.5
gas_line,2021,2021,2022.06.10,4,c,control,744,ab,v,0.5,46
gas_line,2021,2021,2022.06.10,4,c,control,744,ab,v,0.75,60
gas_line,2021,2021,2022.06.10,4,c,control,744,ab,v,0.65,60
gas_line,2021,2021,2022.06.10,4,c,control,745,ab,v,0.25,45
gas_line,2021,2021,2022.06.10,4,c,control,745,ab,v,0.25,45
gas_line,2021,2021,2022.06.10,4,c,control,745,ab,v,0.5,42
gas_line,2021,2021,2022.06.10,4,c,control,745,ab,v,0.5,73
gas_line,2021,2021,2022.06.10,4,c,control,745,ab,v,0.9,68
gas_line,2021,2021,2022.05.23,4,p,protected,801,wa,s,0.3,40
gas_line,2021,2021,2022.05.23,4,p,protected,801,wa,s,0.2,24
gas_line,2021,2021,2022.05.23,4,p,protected,802,wa,s,0.85,110
gas_line,2021,2021,2022.05.23,4,p,protected,802,wa,s,1,103
gas_line,2021,2021,2022.05.23,4,p,protected,802,wa,s,0.5,76
gas_line,2021,2021,2022.05.23,4,p,protected,803,wa,s,1,107
gas_line,2021,2021,2022.05.24,4,p,protected,804,wa,s,1.25,115
gas_line,2021,2021,2022.05.24,4,p,protected,805,wa,s,0.6,74
gas_line,2021,2021,2022.05.24,4,p,protected,806,wa,s,0.75,83.5
gas_line,2021,2021,2022.05.24,4,p,protected,806,wa,s,0.85,81.5
gas_line,2021,2021,2022.05.24,4,p,protected,808,wa,s,1.25,122.5
gas_line,2021,2021,2022.05.25,4,p,protected,809,wa,s,0.25,28.5
gas_line,2021,2021,2022.06.06,4,p,protected,816,wa,s,0.5,63.5
gas_line,2021,2021,2022.06.06,4,p,protected,818,wa,s,0.75,61
gas_line,2021,2021,2022.06.06,4,p,protected,820,wa,s,0.3,38
gas_line,2021,2021,2022.06.01,4,p,protected,821,wa,s,0.5,45
gas_line,2021,2021,2022.06.01,4,p,protected,822,wa,s,0.65,68.5
gas_line,2021,2021,2022.06.01,4,p,protected,823,wa,s,0.5,62
gas_line,2021,2021,2022.06.01,4,p,protected,823,wa,s,0.6,64
gas_line,2021,2021,2022.06.01,4,p,protected,823,wa,s,1.1,107
gas_line,2021,2021,2022.05.26,4,p,protected,827,wa,s,0.2,36
gas_line,2021,2021,2022.05.20,4,p,protected,829,wa,s,0.4,46
gas_line,2021,2021,2022.05.19,4,p,protected,832,wa,s,0.7,54.5
gas_line,2021,2021,2022.05.17,4,p,protected,833,wa,s,0.5,59
gas_line,2021,2021,2022.05.17,4,p,protected,833,wa,s,1,75
gas_line,2021,2021,2022.05.17,4,p,protected,834,wa,s,0.7,46
gas_line,2021,2021,2022.05.19,4,i,protected,836,wa,s,0.75,65.5
gas_line,2021,2021,2022.05.19,4,i,protected,837,wa,s,0.3,30
gas_line,2021,2021,2022.05.19,4,i,protected,837,wa,s,0.75,70.5
gas_line,2021,2021,2022.05.19,4,i,protected,839,wa,s,0.9,81
gas_line,2021,2021,2022.05.19,4,i,protected,839,wa,s,0.75,60
gas_line,2021,2021,2022.05.19,4,i,protected,839,wa,s,1,60.5
gas_line,2021,2021,2022.05.23,4,i,protected,843,wa,s,1.1,113
gas_line,2021,2021,2022.05.23,4,i,protected,844,wa,s,0.5,54
gas_line,2021,2021,2022.05.24,4,i,protected,845,wa,s,0.75,98
gas_line,2021,2021,2022.05.24,4,i,protected,845,wa,s,0.75,96
gas_line,2021,2021,2022.05.24,4,i,protected,845,wa,s,1.25,98.5
gas_line,2021,2021,2022.05.26,4,i,protected,846,wa,s,0.65,86.5
gas_line,2021,2021,2022.05.26,4,i,protected,846,wa,s,1,85
gas_line,2021,2021,2022.05.26,4,i,protected,848,wa,s,0.25,25.5
gas_line,2021,2021,2022.06.01,4,i,protected,850,wa,s,0.6,54.5
gas_line,2021,2021,2022.06.01,4,i,protected,851,wa,s,1.25,92
gas_line,2021,2021,2022.06.01,4,i,protected,851,wa,s,1.25,102
gas_line,2021,2021,2022.05.26,4,i,protected,852,wa,s,1.25,112
gas_line,2021,2021,2022.05.26,4,i,protected,852,wa,s,1.15,129
gas_line,2021,2021,2022.05.26,4,i,protected,852,wa,s,1.5,136
gas_line,2021,2021,2022.05.26,4,i,protected,852,wa,s,1.25,118
gas_line,2021,2021,2022.05.24,4,i,protected,853,wa,s,0.9,103.5
gas_line,2021,2021,2022.05.24,4,i,protected,854,wa,s,0.5,49
gas_line,2021,2021,2022.05.25,4,i,protected,855,wa,s,0.6,57
gas_line,2021,2021,2022.05.25,4,i,protected,855,wa,s,0.65,57.5
gas_line,2021,2021,2022.06.07,4,i,protected,856,wa,s,0.25,42
gas_line,2021,2021,2022.06.07,4,i,protected,857,wa,s,0.85,86.5
gas_line,2021,2021,2022.06.07,4,i,protected,857,wa,s,1,75
gas_line,2021,2021,2022.06.07,4,i,protected,857,wa,s,0.65,70
gas_line,2021,2021,2022.06.07,4,i,protected,857,wa,s,1,83
gas_line,2021,2021,2022.06.07,4,i,protected,858,wa,s,0.6,33
gas_line,2021,2021,2022.06.07,4,i,protected,858,wa,s,0.75,63.5
gas_line,2021,2021,2022.06.07,4,i,protected,858,wa,s,0.65,53.5
gas_line,2021,2021,2022.06.06,4,i,protected,859,wa,s,0.4,63.5
gas_line,2021,2021,2022.06.06,4,i,protected,859,wa,s,1,92
gas_line,2021,2021,2022.06.06,4,i,protected,859,wa,s,0.3,41.5
gas_line,2021,2021,2022.06.06,4,i,protected,859,wa,s,1,77
gas_line,2021,2021,2022.06.07,4,i,protected,860,wa,s,1.15,96
gas_line,2021,2021,2022.06.07,4,i,protected,860,wa,s,1,89
gas_line,2021,2021,2022.06.07,4,i,protected,860,wa,s,1,75
gas_line,2021,2021,2022.06.07,4,i,protected,860,wa,s,1.2,113
gas_line,2021,2021,2022.06.07,4,i,protected,861,wa,s,0.75,94.5
gas_line,2021,2021,2022.06.07,4,i,protected,861,wa,s,1.5,98.5
gas_line,2021,2021,2022.06.07,4,i,protected,861,wa,s,0.65,78.5
gas_line,2021,2021,2022.06.07,4,i,protected,862,wa,s,0.75,80
gas_line,2021,2021,2022.06.07,4,i,protected,862,wa,s,0.65,84
gas_line,2021,2021,2022.06.07,4,i,protected,862,wa,s,0.25,37
gas_line,2021,2021,2022.06.07,4,i,protected,863,wa,s,0.6,57.5
gas_line,2021,2021,2022.05.25,4,i,protected,865,wa,s,1.1,87
gas_line,2021,2021,2022.05.25,4,i,protected,865,wa,s,1,68
gas_line,2021,2021,2022.06.03,4,i,protected,868,wa,s,0.75,86
gas_line,2021,2021,2022.06.03,4,i,protected,868,wa,s,0.75,84
gas_line,2021,2021,2022.06.03,4,i,protected,868,wa,s,0.75,65.5
gas_line,2021,2021,2022.06.03,4,i,protected,868,wa,s,0.6,85
gas_line,2021,2021,2022.06.03,4,i,protected,869,wa,s,0.75,70
gas_line,2021,2021,2022.06.03,4,i,protected,869,wa,s,0.5,58
gas_line,2021,2021,2022.06.06,4,i,protected,870,wa,s,0.5,55
gas_line,2021,2021,2022.06.06,4,i,protected,871,wa,s,0.5,40
gas_line,2021,2021,2022.05.25,4,i,protected,874,wa,s,0.2,20
gas_line,2021,2021,2022.05.25,4,i,protected,874,wa,s,0.15,20.5
gas_line,2021,2021,2022.05.25,4,i,protected,874,wa,s,0.2,25
gas_line,2021,2021,2022.05.25,4,i,protected,875,wa,s,0.6,60
gas_line,2021,2021,2022.05.25,4,i,protected,875,wa,s,1,79
gas_line,2021,2021,2022.06.03,4,i,protected,876,wa,s,0.2,22
gas_line,2021,2021,2022.06.03,4,i,protected,877,wa,s,0.4,44
gas_line,2021,2021,2022.06.06,4,i,protected,878,wa,s,1.2,108
gas_line,2021,2021,2022.06.06,4,i,protected,879,wa,s,1,75.5
gas_line,2021,2021,2022.06.08,4,c,control,729,wa,s,0.5,35
gas_line,2021,2021,2022.06.08,4,c,control,729,wa,s,0.5,34
gas_line,2021,2021,2022.06.08,4,c,control,730,wa,s,0.65,63.5
gas_line,2021,2021,2022.06.10,4,c,control,735,wa,s,0.6,46
gas_line,2021,2021,2022.06.10,4,c,control,735,wa,s,0.5,46.5
gas_line,2021,2021,2022.06.10,4,c,control,738,wa,s,0.3,32
gas_line,2021,2021,2022.06.10,4,c,control,738,wa,s,0.25,41
gas_line,2021,2021,2022.06.10,4,c,control,743,wa,s,0.4,54
gas_line,2021,2021,2022.05.23,4,p,protected,803,eh,s,0.5,87
gas_line,2021,2021,2022.05.24,4,p,protected,804,eh,s,0.75,84
gas_line,2021,2021,2022.05.25,4,p,protected,813,eh,s,0.9,117
gas_line,2021,2021,2022.06.06,4,p,protected,819,eh,s,0.5,61
gas_line,2021,2021,2022.06.01,4,p,protected,822,eh,v,1,120
gas_line,2021,2021,2022.06.01,4,p,protected,824,eh,s,0.75,108
gas_line,2021,2021,2022.06.01,4,p,protected,824,eh,s,0.65,115
gas_line,2021,2021,2022.06.01,4,p,protected,825,eh,s,0.85,112.5
gas_line,2021,2021,2022.06.01,4,p,protected,826,eh,s,0.6,72
gas_line,2021,2021,2022.05.20,4,p,protected,829,eh,s,0.75,80
gas_line,2021,2021,2022.05.20,4,p,protected,829,eh,v,1,77
gas_line,2021,2021,2022.05.19,4,i,protected,836,eh,v,1.1,108
gas_line,2021,2021,2022.05.26,4,i,protected,840,eh,s,0.75,90
gas_line,2021,2021,2022.05.23,4,i,protected,844,eh,s,0.65,97
gas_line,2021,2021,2022.06.01,4,i,protected,849,eh,v,0.5,69
gas_line,2021,2021,2022.06.01,4,i,protected,850,eh,s,0.5,72
gas_line,2021,2021,2022.06.01,4,i,protected,851,eh,v,0.65,125
gas_line,2021,2021,2022.05.24,4,i,protected,853,eh,s,1.15,112
gas_line,2021,2021,2022.06.07,4,i,protected,856,eh,v,0.75,114
gas_line,2021,2021,2022.06.07,4,i,protected,856,eh,v,0.25,49.5
gas_line,2021,2021,2022.06.07,4,i,protected,857,eh,v,0.6,67
gas_line,2021,2021,2022.06.07,4,i,protected,863,eh,v,1,109
gas_line,2021,2021,2022.06.07,4,i,protected,863,eh,v,1.15,140
gas_line,2021,2021,2022.06.03,4,i,protected,873,eh,v,0.75,103
gas_line,2021,2021,2022.06.03,4,i,protected,873,eh,s,0.6,63
gas_line,2021,2021,2022.06.03,4,i,protected,876,eh,v,1.5,123
gas_line,2021,2021,2022.06.03,4,i,protected,876,eh,s,1.15,124
gas_line,2021,2021,2022.06.06,4,i,protected,879,eh,v,0.75,107.5
gas_line,2021,2021,2022.06.10,4,c,control,741,eh,v,0.6,69
gas_line,2021,2021,2022.06.10,4,c,control,744,eh,v,0.6,103
gas_line,2021,2021,2022.05.24,4,p,protected,804,bc,s,0.75,101.5
gas_line,2021,2021,2022.05.24,4,p,protected,804,bc,s,0.6,74.5
gas_line,2021,2021,2022.05.24,4,p,protected,804,bc,s,0.75,71.5
gas_line,2021,2021,2022.05.24,4,p,protected,805,bc,s,0.5,66
gas_line,2021,2021,2022.05.19,4,p,protected,830,bc,s,0.2,21
gas_line,2021,2021,2022.05.19,4,i,protected,838,bc,s,1.75,106
gas_line,2021,2021,2022.05.19,4,i,protected,839,bc,s,0.6,73
gas_line,2021,2021,2022.05.19,4,i,protected,839,bc,s,0.7,73
gas_line,2021,2021,2022.05.24,4,i,protected,853,bc,s,1.1,112
gas_line,2021,2021,2022.06.06,4,i,protected,872,bc,s,1.35,127.5
gas_line,2021,2021,2022.05.25,4,i,protected,875,bc,s,0.4,42
gas_line,2021,2021,2022.06.08,4,c,control,730,bc,s,0.75,72.5
gas_line,2021,2021,2022.06.08,4,c,control,733,bc,s,0.75,80
gas_line,2021,2021,2022.06.10,4,c,control,736,bc,s,0.4,62
gas_line,2021,2021,2022.06.10,4,c,control,738,bc,s,0.25,32
gas_line,2021,2021,2022.05.23,4,p,protected,803,ro,s,0.75,77
gas_line,2021,2021,2022.05.23,4,p,protected,803,ro,s,1.1,97
gas_line,2021,2021,2022.05.24,4,p,protected,808,ro,s,0.5,58
gas_line,2021,2021,2022.05.24,4,p,protected,808,ro,s,0.6,45
gas_line,2021,2021,2022.05.24,4,p,protected,808,ro,s,0.75,63.5
gas_line,2021,2021,2022.05.25,4,p,protected,809,ro,s,0.25,42
gas_line,2021,2021,2022.05.25,4,p,protected,810,ro,s,0.25,35
gas_line,2021,2021,2022.05.25,4,p,protected,810,ro,s,0.25,52.5
gas_line,2021,2021,2022.05.25,4,p,protected,813,ro,s,0.7,66.5
gas_line,2021,2021,2022.05.25,4,p,protected,813,ro,s,0.7,72.5
gas_line,2021,2021,2022.06.06,4,p,protected,816,ro,s,0.5,57
gas_line,2021,2021,2022.06.06,4,p,protected,816,ro,s,0.5,45.5
gas_line,2021,2021,2022.06.06,4,p,protected,817,ro,s,0.6,58
gas_line,2021,2021,2022.06.06,4,p,protected,817,ro,s,0.5,50.5
gas_line,2021,2021,2022.06.06,4,p,protected,818,ro,s,1,91.5
gas_line,2021,2021,2022.06.06,4,p,protected,818,ro,s,0.6,65
gas_line,2021,2021,2022.06.06,4,p,protected,818,ro,s,1.15,92.5
gas_line,2021,2021,2022.06.06,4,p,protected,818,ro,s,0.7,78
gas_line,2021,2021,2022.06.06,4,p,protected,818,ro,s,0.65,85
gas_line,2021,2021,2022.06.06,4,p,protected,819,ro,s,0.25,42.5
gas_line,2021,2021,2022.06.06,4,p,protected,819,ro,s,0.65,62
gas_line,2021,2021,2022.06.01,4,p,protected,823,ro,s,0.65,64
gas_line,2021,2021,2022.06.01,4,p,protected,824,ro,s,0.5,54
gas_line,2021,2021,2022.06.01,4,p,protected,826,ro,s,0.5,51
gas_line,2021,2021,2022.06.01,4,p,protected,826,ro,s,0.6,48.5
gas_line,2021,2021,2022.05.26,4,p,protected,828,ro,s,0.2,25
gas_line,2021,2021,2022.05.20,4,p,protected,829,ro,s,0.5,57
gas_line,2021,2021,2022.05.19,4,p,protected,830,ro,s,0.2,11
gas_line,2021,2021,2022.05.19,4,p,protected,830,ro,s,0.5,52
gas_line,2021,2021,2022.05.19,4,p,protected,830,ro,s,0.35,44
gas_line,2021,2021,2022.05.19,4,p,protected,831,ro,s,0.9,77.5
gas_line,2021,2021,2022.05.17,4,p,protected,833,ro,s,1,96
gas_line,2021,2021,2022.05.17,4,p,protected,835,ro,s,1.75,104
gas_line,2021,2021,2022.05.17,4,p,protected,835,ro,s,0.4,43
gas_line,2021,2021,2022.05.19,4,i,protected,836,ro,s,1.5,77
gas_line,2021,2021,2022.05.19,4,i,protected,836,ro,s,0.85,90
gas_line,2021,2021,2022.05.19,4,i,protected,837,ro,s,0.5,36
gas_line,2021,2021,2022.05.19,4,i,protected,838,ro,s,1.25,111
gas_line,2021,2021,2022.05.19,4,i,protected,838,ro,s,1,72
gas_line,2021,2021,2022.05.19,4,i,protected,838,ro,s,1.2,79
gas_line,2021,2021,2022.05.26,4,i,protected,841,ro,s,1,98
gas_line,2021,2021,2022.05.26,4,i,protected,841,ro,s,1.25,112
gas_line,2021,2021,2022.05.23,4,i,protected,842,ro,s,0.65,83
gas_line,2021,2021,2022.05.23,4,i,protected,842,ro,s,0.65,85
gas_line,2021,2021,2022.05.23,4,i,protected,842,ro,s,0.65,91
gas_line,2021,2021,2022.05.23,4,i,protected,843,ro,s,0.75,96
gas_line,2021,2021,2022.05.23,4,i,protected,844,ro,s,0.25,33
gas_line,2021,2021,2022.05.26,4,i,protected,846,ro,s,1,90.5
gas_line,2021,2021,2022.05.26,4,i,protected,848,ro,s,0.4,29.5
gas_line,2021,2021,2022.05.26,4,i,protected,848,ro,s,0.4,37.5
gas_line,2021,2021,2022.06.01,4,i,protected,849,ro,s,0.65,65
gas_line,2021,2021,2022.06.01,4,i,protected,849,ro,s,0.5,58.5
gas_line,2021,2021,2022.06.01,4,i,protected,849,ro,s,0.75,74
gas_line,2021,2021,2022.06.01,4,i,protected,850,ro,s,0.6,75.5
gas_line,2021,2021,2022.06.01,4,i,protected,851,ro,s,0.75,83
gas_line,2021,2021,2022.06.01,4,i,protected,851,ro,s,0.65,62.5
gas_line,2021,2021,2022.05.26,4,i,protected,852,ro,s,0.6,66
gas_line,2021,2021,2022.05.24,4,i,protected,853,ro,s,1.5,98
gas_line,2021,2021,2022.06.07,4,i,protected,858,ro,s,0.6,34.5
gas_line,2021,2021,2022.06.07,4,i,protected,858,ro,s,0.75,32.5
gas_line,2021,2021,2022.06.06,4,i,protected,859,ro,s,0.25,44
gas_line,2021,2021,2022.06.07,4,i,protected,860,ro,s,1,72
gas_line,2021,2021,2022.06.07,4,i,protected,861,ro,s,0.6,62
gas_line,2021,2021,2022.06.03,4,i,protected,867,ro,s,0.6,69
gas_line,2021,2021,2022.06.03,4,i,protected,869,ro,s,1,112
gas_line,2021,2021,2022.06.03,4,i,protected,869,ro,s,0.25,34
gas_line,2021,2021,2022.06.06,4,i,protected,871,ro,s,0.65,56
gas_line,2021,2021,2022.06.06,4,i,protected,871,ro,s,0.75,72
gas_line,2021,2021,2022.06.06,4,i,protected,872,ro,s,0.6,55.5
gas_line,2021,2021,2022.06.03,4,i,protected,873,ro,s,1,71
gas_line,2021,2021,2022.05.25,4,i,protected,875,ro,s,0.6,80
gas_line,2021,2021,2022.06.03,4,i,protected,876,ro,s,0.3,27
gas_line,2021,2021,2022.06.03,4,i,protected,876,ro,s,0.65,50.5
gas_line,2021,2021,2022.06.03,4,i,protected,877,ro,s,0.6,46
gas_line,2021,2021,2022.06.03,4,i,protected,877,ro,s,0.5,34
gas_line,2021,2021,2022.06.06,4,i,protected,878,ro,s,0.85,67
gas_line,2021,2021,2022.06.06,4,i,protected,878,ro,s,0.9,103.5
gas_line,2021,2021,2022.06.06,4,i,protected,879,ro,s,0.4,30
gas_line,2021,2021,2022.06.06,4,i,protected,879,ro,s,0.6,63
gas_line,2021,2021,2022.06.08,4,c,control,730,ro,s,1.5,77
gas_line,2021,2021,2022.06.08,4,c,control,730,ro,s,0.85,71
gas_line,2021,2021,2022.06.08,4,c,control,731,ro,s,0.5,43
gas_line,2021,2021,2022.06.08,4,c,control,731,ro,s,0.3,26.5
gas_line,2021,2021,2022.06.08,4,c,control,733,ro,s,0.5,45
gas_line,2021,2021,2022.06.08,4,c,control,733,ro,s,0.75,70
gas_line,2021,2021,2022.06.10,4,c,control,735,ro,s,0.25,21.5
gas_line,2021,2021,2022.06.10,4,c,control,736,ro,s,0.5,56
gas_line,2021,2021,2022.06.10,4,c,control,737,ro,s,0.5,45
gas_line,2021,2021,2022.06.10,4,c,control,737,ro,s,0.25,33
gas_line,2021,2021,2022.06.10,4,c,control,738,ro,s,0.25,34
gas_line,2021,2021,2022.06.10,4,c,control,740,ro,s,0.65,43
gas_line,2021,2021,2022.06.10,4,c,control,744,ro,s,0.2,21
gas_line,2021,2021,2022.06.10,4,c,control,745,ro,s,0.2,25.5
gas_line,2021,2021,2022.06.10,4,c,control,745,ro,s,0.25,11
gas_line,2021,2021,2022.05.23,4,p,protected,801,ba,s,0.5,55
gas_line,2021,2021,2022.05.24,4,p,protected,807,ba,s,0.3,52
gas_line,2021,2021,2022.05.25,4,p,protected,813,ba,s,1.15,93
gas_line,2021,2021,2022.06.03,4,p,protected,814,ba,s,1.25,122
gas_line,2021,2021,2022.05.26,4,i,protected,847,ba,s,0.65,75
gas_line,2021,2021,2022.06.01,4,i,protected,850,ba,s,0.65,50.5
gas_line,2021,2021,2022.06.07,4,i,protected,856,ba,s,1.25,103
