harvest,season,point,baf,oakhick,beech,maple,birch,hdwd,conifer,location,TRMT,first,year,numb_yrs_grow,ba,baha
decker,2020,720,10,0,0,5,0,1,1,control,outside,2020,2020,1,70,28.340080971659916
decker,2021,720,10,0,0,5,0,1,1,control,outside,2020,2021,2,70,28.340080971659916
decker,2020,721,10,0,0,0,0,0,1,control,outside,2020,2020,1,10,4.048582995951417
decker,2021,721,10,0,0,0,0,0,1,control,outside,2020,2021,2,10,4.048582995951417
decker,2020,722,10,0,0,4,0,0,0,control,outside,2020,2020,1,40,16.194331983805668
decker,2021,722,10,0,0,4,0,0,0,control,outside,2020,2021,2,40,16.194331983805668
decker,2020,723,10,0,0,5,0,0,0,control,outside,2020,2020,1,50,20.242914979757085
decker,2021,723,10,0,0,5,0,0,0,control,outside,2020,2021,2,50,20.242914979757085
decker,2020,724,10,0,0,5,0,1,0,control,outside,2020,2020,1,60,24.2914979757085
decker,2021,724,10,0,0,5,0,1,0,control,outside,2020,2021,2,60,24.2914979757085
decker,2020,725,10,0,0,2,0,1,1,control,outside,2020,2020,1,40,16.194331983805668
decker,2021,725,10,0,0,2,0,1,1,control,outside,2020,2021,2,40,16.194331983805668
decker,2020,726,10,0,0,3,0,2,2,control,outside,2020,2020,1,70,28.340080971659916
decker,2021,726,10,0,0,3,0,2,2,control,outside,2020,2021,2,70,28.340080971659916
decker,2020,727,10,0,0,3,0,3,1,control,outside,2020,2020,1,70,28.340080971659916
decker,2021,727,10,0,0,3,0,3,1,control,outside,2020,2021,2,70,28.340080971659916
decker,2020,728,10,0,0,2,0,2,2,control,outside,2020,2020,1,60,24.2914979757085
decker,2021,728,10,0,0,2,0,2,2,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,135,10,3,0,2,0,0,0,perimeter,inside,2020,2020,1,50,20.242914979757085
recknagel,2021,135,10,3,0,2,0,0,0,perimeter,inside,2020,2021,2,50,20.242914979757085
recknagel,2020,136,10,1,0,0,0,0,0,perimeter,inside,2020,2020,1,10,4.048582995951417
recknagel,2021,136,10,1,0,0,0,0,0,perimeter,inside,2020,2021,2,10,4.048582995951417
recknagel,2020,137,10,3,0,0,0,0,0,perimeter,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,137,10,3,0,0,0,0,0,perimeter,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,138,10,0,0,2,0,0,0,perimeter,inside,2020,2020,1,20,8.097165991902834
recknagel,2021,138,10,0,0,2,0,0,0,perimeter,inside,2020,2021,2,20,8.097165991902834
recknagel,2020,139,10,3,0,0,0,0,0,perimeter,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,139,10,3,0,0,0,0,0,perimeter,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,140,10,3,0,0,0,0,0,perimeter,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,140,10,3,0,0,0,0,0,perimeter,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,141,10,4,0,0,0,0,0,perimeter,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,141,10,4,0,0,0,0,0,perimeter,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,142,10,4,0,1,0,0,0,perimeter,inside,2020,2020,1,50,20.242914979757085
recknagel,2021,142,10,4,0,1,0,0,0,perimeter,inside,2020,2021,2,50,20.242914979757085
recknagel,2020,143,10,2,0,2,0,0,0,perimeter,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,143,10,2,0,2,0,0,0,perimeter,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,144,10,4,0,0,0,0,0,perimeter,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,144,10,4,0,0,0,0,0,perimeter,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,145,10,2,0,2,0,2,0,perimeter,inside,2020,2020,1,60,24.2914979757085
recknagel,2021,145,10,2,0,2,0,2,0,perimeter,inside,2020,2021,2,60,24.2914979757085
recknagel,2020,146,10,2,0,0,0,0,0,perimeter,inside,2020,2020,1,20,8.097165991902834
recknagel,2021,146,10,2,0,0,0,0,0,perimeter,inside,2020,2021,2,20,8.097165991902834
recknagel,2020,147,10,3,0,0,0,0,0,perimeter,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,147,10,3,0,0,0,0,0,perimeter,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,148,10,1,0,3,0,0,0,perimeter,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,148,10,1,0,3,0,0,0,perimeter,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,149,10,2,0,1,0,0,0,perimeter,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,149,10,2,0,1,0,0,0,perimeter,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,150,10,2,0,1,0,1,0,perimeter,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,150,10,2,0,1,0,1,0,perimeter,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,151,10,4,0,0,0,0,0,perimeter,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,151,10,4,0,0,0,0,0,perimeter,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,152,10,2,0,0,0,0,0,perimeter,inside,2020,2020,1,20,8.097165991902834
recknagel,2021,152,10,2,0,0,0,0,0,perimeter,inside,2020,2021,2,20,8.097165991902834
recknagel,2020,153,10,7,0,1,0,0,0,interior,inside,2020,2020,1,80,32.388663967611336
recknagel,2021,153,10,7,0,1,0,0,0,interior,inside,2020,2021,2,80,32.388663967611336
recknagel,2020,154,10,2,0,0,0,1,0,interior,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,154,10,2,0,0,0,1,0,interior,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,155,10,1,0,0,0,0,1,interior,inside,2020,2020,1,20,8.097165991902834
recknagel,2021,155,10,1,0,0,0,0,1,interior,inside,2020,2021,2,20,8.097165991902834
recknagel,2020,156,10,0,0,0,0,0,0,interior,inside,2020,2020,1,0,0
recknagel,2021,156,10,0,0,0,0,0,0,interior,inside,2020,2021,2,0,0
recknagel,2020,157,10,0,0,0,0,1,0,interior,inside,2020,2020,1,10,4.048582995951417
recknagel,2021,157,10,0,0,0,0,1,0,interior,inside,2020,2021,2,10,4.048582995951417
recknagel,2020,158,10,3,0,0,0,0,0,interior,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,158,10,3,0,0,0,0,0,interior,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,159,10,6,0,0,0,0,0,interior,inside,2020,2020,1,60,24.2914979757085
recknagel,2021,159,10,6,0,0,0,0,0,interior,inside,2020,2021,2,60,24.2914979757085
recknagel,2020,160,10,4,0,0,0,0,0,interior,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,160,10,4,0,0,0,0,0,interior,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,161,10,4,0,0,0,0,0,interior,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,161,10,4,0,0,0,0,0,interior,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,162,10,0,0,1,0,0,0,interior,inside,2020,2020,1,10,4.048582995951417
recknagel,2021,162,10,0,0,1,0,0,0,interior,inside,2020,2021,2,10,4.048582995951417
recknagel,2020,163,10,0,0,1,0,0,0,interior,inside,2020,2020,1,10,4.048582995951417
recknagel,2021,163,10,0,0,1,0,0,0,interior,inside,2020,2021,2,10,4.048582995951417
recknagel,2020,164,10,6,0,0,0,0,0,interior,inside,2020,2020,1,60,24.2914979757085
recknagel,2021,164,10,6,0,0,0,0,0,interior,inside,2020,2021,2,60,24.2914979757085
recknagel,2020,165,10,1,0,1,0,0,0,interior,inside,2020,2020,1,20,8.097165991902834
recknagel,2021,165,10,1,0,1,0,0,0,interior,inside,2020,2021,2,20,8.097165991902834
recknagel,2020,166,10,3,0,0,0,0,0,interior,inside,2020,2020,1,30,12.14574898785425
recknagel,2021,166,10,3,0,0,0,0,0,interior,inside,2020,2021,2,30,12.14574898785425
recknagel,2020,167,10,2,0,0,0,0,0,interior,inside,2020,2020,1,20,8.097165991902834
recknagel,2021,167,10,2,0,0,0,0,0,interior,inside,2020,2021,2,20,8.097165991902834
recknagel,2020,168,10,1,0,0,0,1,0,interior,inside,2020,2020,1,20,8.097165991902834
recknagel,2021,168,10,1,0,0,0,1,0,interior,inside,2020,2021,2,20,8.097165991902834
recknagel,2020,169,10,1,0,0,0,0,0,interior,inside,2020,2020,1,10,4.048582995951417
recknagel,2021,169,10,1,0,0,0,0,0,interior,inside,2020,2021,2,10,4.048582995951417
recknagel,2020,170,10,1,0,0,0,0,0,interior,inside,2020,2020,1,10,4.048582995951417
recknagel,2021,170,10,1,0,0,0,0,0,interior,inside,2020,2021,2,10,4.048582995951417
recknagel,2020,171,10,1,2,0,0,1,0,interior,inside,2020,2020,1,40,16.194331983805668
recknagel,2021,171,10,1,2,0,0,1,0,interior,inside,2020,2021,2,40,16.194331983805668
recknagel,2020,172,10,8,0,0,0,1,0,interior,inside,2020,2020,1,90,36.43724696356275
recknagel,2021,172,10,8,0,0,0,1,0,interior,inside,2020,2021,2,90,36.43724696356275
recknagel,2020,409,10,1,0,3,0,0,0,control,outside,2020,2020,1,40,16.194331983805668
recknagel,2021,409,10,1,0,3,0,0,0,control,outside,2020,2021,2,40,16.194331983805668
recknagel,2020,410,10,1,0,5,0,1,0,control,outside,2020,2020,1,70,28.340080971659916
recknagel,2021,410,10,1,0,5,0,1,0,control,outside,2020,2021,2,70,28.340080971659916
recknagel,2020,411,10,1,0,4,0,0,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,411,10,1,0,4,0,0,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,412,10,2,0,2,0,1,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,412,10,2,0,2,0,1,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,413,10,3,0,3,0,0,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,413,10,3,0,3,0,0,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,414,10,2,0,1,0,0,0,control,outside,2020,2020,1,30,12.14574898785425
recknagel,2021,414,10,2,0,1,0,0,0,control,outside,2020,2021,2,30,12.14574898785425
recknagel,2020,415,10,1,0,3,0,2,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,415,10,1,0,3,0,2,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,416,10,1,0,3,0,1,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,416,10,1,0,3,0,1,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,417,10,1,0,0,0,1,0,control,outside,2020,2020,1,20,8.097165991902834
recknagel,2021,417,10,1,0,0,0,1,0,control,outside,2020,2021,2,20,8.097165991902834
recknagel,2020,418,10,3,0,2,0,0,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,418,10,3,0,2,0,0,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,419,10,3,0,1,0,0,0,control,outside,2020,2020,1,40,16.194331983805668
recknagel,2021,419,10,3,0,1,0,0,0,control,outside,2020,2021,2,40,16.194331983805668
recknagel,2020,420,10,0,0,1,0,2,0,control,outside,2020,2020,1,30,12.14574898785425
recknagel,2021,420,10,0,0,1,0,2,0,control,outside,2020,2021,2,30,12.14574898785425
recknagel,2020,421,10,0,0,2,0,1,0,control,outside,2020,2020,1,30,12.14574898785425
recknagel,2021,421,10,0,0,2,0,1,0,control,outside,2020,2021,2,30,12.14574898785425
recknagel,2020,422,10,1,0,1,0,1,0,control,outside,2020,2020,1,30,12.14574898785425
recknagel,2021,422,10,1,0,1,0,1,0,control,outside,2020,2021,2,30,12.14574898785425
recknagel,2020,423,10,3,0,3,0,0,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,423,10,3,0,3,0,0,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,424,10,2,0,4,0,0,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,424,10,2,0,4,0,0,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,425,10,3,0,3,0,0,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,425,10,3,0,3,0,0,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,426,10,3,0,2,0,1,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,426,10,3,0,2,0,1,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,427,10,4,0,2,0,1,0,control,outside,2020,2020,1,70,28.340080971659916
recknagel,2021,427,10,4,0,2,0,1,0,control,outside,2020,2021,2,70,28.340080971659916
recknagel,2020,428,10,5,0,1,0,0,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,428,10,5,0,1,0,0,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,429,10,3,0,3,0,1,0,control,outside,2020,2020,1,70,28.340080971659916
recknagel,2021,429,10,3,0,3,0,1,0,control,outside,2020,2021,2,70,28.340080971659916
recknagel,2020,430,10,1,0,4,0,1,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,430,10,1,0,4,0,1,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,431,10,2,1,3,0,0,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,431,10,2,1,3,0,0,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,432,10,4,0,2,0,0,0,control,outside,2020,2020,1,60,24.2914979757085
recknagel,2021,432,10,4,0,2,0,0,0,control,outside,2020,2021,2,60,24.2914979757085
recknagel,2020,433,10,2,0,1,0,0,0,control,outside,2020,2020,1,30,12.14574898785425
recknagel,2021,433,10,2,0,1,0,0,0,control,outside,2020,2021,2,30,12.14574898785425
recknagel,2020,434,10,0,0,2,0,0,0,control,outside,2020,2020,1,20,8.097165991902834
recknagel,2021,434,10,0,0,2,0,0,0,control,outside,2020,2021,2,20,8.097165991902834
recknagel,2020,435,10,0,0,4,0,1,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,435,10,0,0,4,0,1,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,436,10,1,0,3,0,1,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,436,10,1,0,3,0,1,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,437,10,3,0,1,0,0,0,control,outside,2020,2020,1,40,16.194331983805668
recknagel,2021,437,10,3,0,1,0,0,0,control,outside,2020,2021,2,40,16.194331983805668
recknagel,2020,438,10,2,0,3,0,0,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,438,10,2,0,3,0,0,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,439,10,0,0,3,0,2,0,control,outside,2020,2020,1,50,20.242914979757085
recknagel,2021,439,10,0,0,3,0,2,0,control,outside,2020,2021,2,50,20.242914979757085
recknagel,2020,440,10,0,0,4,0,0,0,control,outside,2020,2020,1,40,16.194331983805668
recknagel,2021,440,10,0,0,4,0,0,0,control,outside,2020,2021,2,40,16.194331983805668
