harvest,year,date,location,point,spp,origin,basal2019,height
sta_rd,2019,2020.06.23,interior,380,sb,singl/unk,0.25,47.5
sta_rd,2019,2020.06.23,perimeter,968,sb,singl/unk,0.9,86
sta_rd,2019,2020.06.25,interior,382,ab,singl/unk,0.3,25.5
sta_rd,2019,2020.06.25,perimeter,970,ab,singl/unk,1.5,116
sta_rd,2019,2020.06.25,perimeter,970,ab,singl/unk,0.9,53
sta_rd,2019,2020.06.23,interior,374,ab,singl/unk,0.5,39
sta_rd,2019,2020.06.23,interior,381,ab,singl/unk,1,54
sta_rd,2019,2020.06.26,interior,378,wa,singl/unk,0.25,21
sta_rd,2019,2020.06.26,interior,378,wa,singl/unk,0.25,27.5
sta_rd,2019,2020.06.25,perimeter,970,wa,singl/unk,0.25,21.5
sta_rd,2019,2020.06.23,interior,381,wa,singl/unk,0.2,22
sta_rd,2019,2020.06.26,interior,375,wa,singl/unk,0.2,17.5
sta_rd,2019,2020.06.23,interior,380,wa,singl/unk,0.25,32
sta_rd,2019,2020.06.23,perimeter,968,wa,singl/unk,0.2,31
sta_rd,2019,2020.06.26,perimeter,971,wa,singl/unk,0.2,31.5
sta_rd,2019,2020.06.25,interior,382,wa,singl/unk,0.15,19.5
sta_rd,2019,2020.06.26,interior,375,wa,singl/unk,0.2,27.5
sta_rd,2019,2020.06.23,interior,380,wa,singl/unk,0.25,34
sta_rd,2019,2020.06.25,interior,383,bc,singl/unk,0.2,33
sta_rd,2019,2020.06.25,interior,383,bc,singl/unk,0.2,32.5
sta_rd,2019,2020.06.22,perimeter,960,ba,stump,1.1,124.5
sta_rd,2019,2020.06.22,interior,359,rm,stump,1,66
sta_rd,2019,2020.06.12,interior,368,rm,stump,0.75,56
sta_rd,2019,2020.06.16,perimeter,962,rm,stump,1,89
sta_rd,2019,2020.06.12,perimeter,957,rm,stump,0.75,66.5
sta_rd,2019,2020.06.19,perimeter,952,rm,stump,0.7,68
sta_rd,2019,2020.06.17,perimeter,950,rm,stump,0.6,57
sta_rd,2019,2020.06.15,perimeter,959,rm,stump,1,68
sta_rd,2019,2020.06.22,interior,365,rm,stump,0.8,79
sta_rd,2019,2020.06.19,perimeter,953,rm,stump,0.75,72
sta_rd,2019,2020.06.16,perimeter,965,rm,stump,0.9,93
sta_rd,2019,2020.06.15,interior,362,rm,stump,1,103
sta_rd,2019,2020.06.12,perimeter,957,rm,stump,1.1,109.5
sta_rd,2019,2020.06.17,interior,357,rm,stump,0.9,93
sta_rd,2019,2020.06.16,interior,355,rm,stump,0.65,71.5
sta_rd,2019,2020.06.12,interior,368,sm,stump,0.25,21.5
sta_rd,2019,2020.06.22,interior,359,sm,stump,0.4,38
sta_rd,2019,2020.06.15,perimeter,958,sm,stump,0.4,28.5
sta_rd,2019,2020.06.22,perimeter,961,sm,stump,0.7,45
sta_rd,2019,2020.06.16,perimeter,963,sm,stump,0.25,39.5
sta_rd,2019,2020.06.15,interior,369,sm,stump,0.7,70
sta_rd,2019,2020.06.15,perimeter,959,sm,stump,0.6,70.5
sta_rd,2019,2020.06.12,perimeter,954,sm,stump,1,101
sta_rd,2019,2020.06.17,perimeter,951,sb,stump,0.65,65
sta_rd,2019,2020.06.16,interior,350,sb,stump,1.1,77
sta_rd,2019,2020.06.15,perimeter,959,sb,stump,0.75,65
sta_rd,2019,2020.06.16,perimeter,965,sb,stump,1,61.5
sta_rd,2019,2020.06.12,interior,361,ab,stump,0.25,17.5
sta_rd,2019,2020.06.12,perimeter,955,ab,stump,0.15,14.5
sta_rd,2019,2020.06.22,interior,360,ab,stump,0.25,11
sta_rd,2019,2020.06.17,interior,357,ab,stump,1.15,47
sta_rd,2019,2020.06.17,interior,353,ab,stump,0.25,20
sta_rd,2019,2020.06.17,interior,357,ab,stump,0.7,24
sta_rd,2019,2020.06.22,interior,364,ab,stump,0.25,17
sta_rd,2019,2020.06.12,interior,366,ab,stump,0.9,39
sta_rd,2019,2020.06.17,interior,357,ab,stump,0.75,26
sta_rd,2019,2020.06.17,perimeter,950,ab,stump,0.75,41
sta_rd,2019,2020.06.12,perimeter,955,wa,stump,1.25,96
sta_rd,2019,2020.06.22,interior,365,ba,stump,1.5,83
sta_rd,2019,2020.06.15,interior,363,ba,stump,1.15,124
sta_rd,2019,2020.06.12,interior,367,ba,stump,1,127
sta_rd,2019,2020.06.16,perimeter,962,ba,stump,1.2,114
sta_rd,2019,2020.06.12,interior,367,ba,stump,1.5,108
gas_line,2019,2020.07.13,control,737,rm,stump,0.65,55
gas_line,2019,2020.07.14,control,731,rm,stump,0.3,28
gas_line,2019,2020.07.10,control,742,rm,stump,0.25,23
gas_line,2019,2020.07.10,control,742,rm,stump,0.65,52
gas_line,2019,2020.07.14,control,733,rm,stump,0.7,41
gas_line,2019,2020.07.14,control,729,rm,stump,0.5,26.5
gas_line,2019,2020.07.14,control,735,rm,stump,0.8,62
gas_line,2019,2020.07.13,control,741,rm,stump,0.5,32.5
gas_line,2019,2020.07.14,control,730,rm,stump,1,95
gas_line,2019,2020.07.10,control,742,rm,stump,0.75,71
gas_line,2019,2020.07.13,control,741,rm,stump,1.25,110
gas_line,2019,2020.07.14,control,738,sb,stump,0.4,28
gas_line,2019,2020.07.10,control,743,ab,stump,0.7,21.5
gas_line,2019,2020.07.13,control,740,ab,stump,0.3,23
gas_line,2019,2020.07.14,control,732,ab,stump,1,58
gas_line,2019,2020.07.14,control,734,ab,stump,0.4,33.5
gas_line,2019,2020.07.10,control,745,ab,stump,0.25,17.5
gas_line,2019,2020.07.10,control,745,ab,stump,0.3,20.5
gas_line,2019,2020.07.13,control,737,ab,stump,0.5,24.5
gas_line,2019,2020.07.14,control,734,ab,stump,0.3,25.5
gas_line,2019,2020.07.13,control,739,ab,stump,0.4,24
gas_line,2019,2020.07.10,control,745,ab,stump,0.25,30
gas_line,2019,2020.07.10,control,743,ab,stump,0.7,32
gas_line,2019,2020.07.10,control,744,ab,stump,0.25,23
gas_line,2019,2020.07.14,control,731,ab,stump,0.3,22
gas_line,2019,2020.07.14,control,735,ab,stump,0.35,26
gas_line,2019,2020.07.14,control,729,ab,stump,0.3,31
gas_line,2019,2020.07.10,control,744,ab,stump,0.4,38
gas_line,2019,2020.07.13,control,739,ab,stump,0.6,27
gas_line,2019,2020.07.13,control,739,ab,stump,0.6,45.5
gas_line,2019,2020.07.14,control,735,wa,stump,0.25,72.5
gas_line,2019,2020.07.10,control,742,ro,stump,0.45,32
gas_line,2019,2020.07.13,control,741,ro,stump,0.75,55
red_pine,2019,2020.07.16,control,755,rm,stump,0.3,29
red_pine,2019,2020.07.15,control,773,rm,stump,0.35,21
red_pine,2019,2020.07.15,control,774,rm,stump,0.25,29
red_pine,2019,2020.07.15,control,775,rm,stump,0.25,21
red_pine,2019,2020.07.14,control,768,rm,stump,0.25,19.5
red_pine,2019,2020.07.15,control,774,rm,stump,0.65,30.5
red_pine,2019,2020.07.16,control,757,rm,stump,0.5,38
red_pine,2019,2020.07.16,control,758,rm,stump,0.25,37
red_pine,2019,2020.07.14,control,767,rm,stump,0.2,25.5
red_pine,2019,2020.07.16,control,757,rm,stump,0.4,31.5
red_pine,2019,2020.07.16,control,756,rm,stump,0.4,39
red_pine,2019,2020.07.16,control,756,rm,stump,0.5,31.5
red_pine,2019,2020.07.16,control,759,rm,stump,0.65,53
red_pine,2019,2020.07.16,control,761,rm,stump,1,83
red_pine,2019,2020.07.17,control,764,sb,stump,0.6,37
red_pine,2019,2020.07.16,control,766,sb,stump,0.3,33.5
red_pine,2019,2020.07.16,control,757,sb,stump,0.5,32.5
red_pine,2019,2020.07.16,control,766,sb,stump,0.5,55
red_pine,2019,2020.07.16,control,762,sb,stump,0.4,28
red_pine,2019,2020.07.17,control,751,ab,stump,0.2,3.5
red_pine,2019,2020.07.17,control,764,ab,stump,0.5,15.5
red_pine,2019,2020.07.16,control,761,ab,stump,0.5,14
red_pine,2019,2020.07.17,control,764,ab,stump,0.5,18
red_pine,2019,2020.07.17,control,750,ab,stump,0.25,25.5
red_pine,2019,2020.07.15,control,772,ab,stump,0.4,19.5
red_pine,2019,2020.07.17,control,750,ab,stump,0.2,16
red_pine,2019,2020.07.15,control,771,ab,stump,0.2,11
red_pine,2019,2020.07.14,control,770,ab,stump,0.4,11.5
red_pine,2019,2020.07.15,control,773,ab,stump,0.25,16
red_pine,2019,2020.07.17,control,764,ab,stump,0.5,19
red_pine,2019,2020.07.14,control,768,ab,stump,0.5,14
red_pine,2019,2020.07.16,control,759,ab,stump,0.65,30
red_pine,2019,2020.07.16,control,760,ab,stump,0.25,18
red_pine,2019,2020.07.16,control,763,ab,stump,0.5,18
red_pine,2019,2020.07.14,control,769,ab,stump,0.3,10
red_pine,2019,2020.07.16,control,758,ab,stump,0.2,15
red_pine,2019,2020.07.16,control,752,ab,stump,1.1,45
red_pine,2019,2020.07.15,control,775,ab,stump,0.3,20
red_pine,2019,2020.07.14,control,769,ab,stump,0.5,24
red_pine,2019,2020.07.16,control,753,ab,stump,0.4,26
red_pine,2019,2020.07.16,control,759,ab,stump,0.3,22
red_pine,2019,2020.07.17,control,751,ab,stump,0.2,15
red_pine,2019,2020.07.14,control,770,ab,stump,0.25,20.5
red_pine,2019,2020.07.16,control,756,ab,stump,0.25,25
red_pine,2019,2020.07.16,control,766,ab,stump,0.5,17
red_pine,2019,2020.07.16,control,753,ab,stump,0.4,26
red_pine,2019,2020.07.16,control,755,ab,stump,0.7,28
red_pine,2019,2020.07.16,control,761,ab,stump,0.5,22
red_pine,2019,2020.07.17,control,764,ab,stump,1.3,47.5
red_pine,2019,2020.07.16,control,766,ab,stump,1,44
red_pine,2019,2020.07.16,control,756,wa,stump,0.4,21.5
red_pine,2019,2020.07.15,control,775,wa,stump,0.3,12
red_pine,2019,2020.07.14,control,767,wa,stump,0.25,24
red_pine,2019,2020.07.16,control,756,wo,stump,0.4,24
red_pine,2019,2020.07.17,control,764,wo,stump,0.6,36
red_pine,2019,2020.07.16,control,754,co,stump,0.85,53.5
red_pine,2019,2020.07.16,control,754,co,stump,0.55,33
red_pine,2019,2020.07.17,control,747,ro,stump,0.25,33.5
red_pine,2019,2020.07.14,control,767,ro,stump,0.5,24
red_pine,2019,2020.07.16,control,755,ro,stump,0.7,31
red_pine,2019,2020.07.16,control,758,ro,stump,0.6,42
sta_rd,2019,2020.07.07,control,394,sm,stump,0.3,30
sta_rd,2019,2020.07.07,control,709,sb,stump,0.8,66
sta_rd,2019,2020.06.29,control,386,ab,stump,0.25,10
sta_rd,2019,2020.07.07,control,397,ab,stump,0.4,31
sta_rd,2019,2020.06.29,control,386,ab,stump,0.25,14
sta_rd,2019,2020.07.06,control,389,ab,stump,0.2,11
sta_rd,2019,2020.07.09,control,399,ab,stump,0.2,13
sta_rd,2019,2020.06.29,control,393,ab,stump,0.25,13
sta_rd,2019,2020.07.06,control,388,ab,stump,0.25,12
sta_rd,2019,2020.07.09,control,713,ab,stump,0.3,14
sta_rd,2019,2020.07.09,control,400,ab,stump,0.2,24
sta_rd,2019,2020.07.07,control,708,ab,stump,0.4,22.5
sta_rd,2019,2020.07.09,control,703,ab,stump,0.35,26
sta_rd,2019,2020.07.09,control,713,ab,stump,0.25,15.5
sta_rd,2019,2020.06.29,control,393,ab,stump,0.4,24
sta_rd,2019,2020.07.09,control,713,ab,stump,0.4,26
sta_rd,2019,2020.07.07,control,708,ab,stump,0.25,19
sta_rd,2019,2020.07.09,control,399,ab,stump,0.25,19
sta_rd,2019,2020.07.09,control,710,ab,stump,0.8,55
sta_rd,2019,2020.07.09,control,713,ab,stump,0.25,27.5
sta_rd,2019,2020.07.07,control,398,ab,stump,0.6,37
sta_rd,2019,2020.07.06,control,947,ab,stump,1,100
sta_rd,2019,2020.07.09,control,710,ba,stump,0.9,55
gas_line,2019,2020.04.16,perimeter,828,rm,stump,0.5,46
gas_line,2019,2020.04.08,interior,838,rm,stump,1.2,76
gas_line,2019,2020.04.14,interior,839,rm,stump,1,80
gas_line,2019,2020.04.15,perimeter,806,rm,stump,1.1,102
gas_line,2019,2020.04.16,perimeter,827,rm,stump,1,80
gas_line,2019,2020.04.16,perimeter,830,rm,stump,0.75,60
gas_line,2019,2020.04.16,perimeter,831,rm,stump,0.8,77
gas_line,2019,2020.04.16,perimeter,826,rm,stump,0.5,41
gas_line,2019,2020.04.17,perimeter,820,rm,stump,1,102
gas_line,2019,2020.04.16,perimeter,831,rm,stump,1,78
gas_line,2019,2020.04.14,interior,839,rm,stump,0.75,80
gas_line,2019,2020.04.16,perimeter,826,rm,stump,0.75,57
gas_line,2019,2020.04.16,perimeter,829,rm,stump,1,80
gas_line,2019,2020.04.16,perimeter,829,rm,stump,1,95
gas_line,2019,2020.04.16,perimeter,832,rm,stump,0.75,71
gas_line,2019,2020.04.16,perimeter,832,rm,stump,0.8,77
gas_line,2019,2020.04.17,perimeter,822,rm,stump,1.1,108
gas_line,2019,2020.04.20,perimeter,815,rm,stump,1.2,89
gas_line,2019,2020.05.08,interior,855,sm,stump,1,74
gas_line,2019,2020.04.20,interior,875,sm,stump,0.75,51
gas_line,2019,2020.04.20,interior,873,sm,stump,1.25,77
gas_line,2019,2020.05.04,interior,846,sm,stump,0.6,72
gas_line,2019,2020.04.22,interior,870,sm,stump,0.25,39.5
gas_line,2019,2020.04.15,perimeter,807,sm,stump,0.5,53
gas_line,2019,2020.04.15,perimeter,806,sm,stump,0.75,63
gas_line,2019,2020.04.20,interior,876,sm,stump,0.75,52
gas_line,2019,2020.04.14,perimeter,802,sm,stump,0.5,83
gas_line,2019,2020.04.17,perimeter,822,sm,stump,0.6,38
gas_line,2019,2020.05.08,interior,850,sm,stump,0.6,51.5
gas_line,2019,2020.04.16,perimeter,830,sm,stump,0.8,75
gas_line,2019,2020.05.04,interior,853,sm,stump,0.5,72
gas_line,2019,2020.04.06,interior,857,sm,stump,0.9,84
gas_line,2019,2020.04.15,perimeter,809,sm,stump,1.1,76
gas_line,2019,2020.04.23,interior,861,sm,stump,0.6,73
gas_line,2019,2020.05.04,interior,845,sm,stump,1,65.5
gas_line,2019,2020.05.04,interior,847,sm,stump,0.25,43
gas_line,2019,2020.04.20,perimeter,816,sm,stump,1,98
gas_line,2019,2020.04.23,interior,859,sm,stump,1,79.5
gas_line,2019,2020.04.20,interior,868,sm,stump,1.25,101.5
gas_line,2019,2020.04.23,interior,859,sm,stump,0.6,59.5
gas_line,2019,2020.05.08,interior,850,sm,stump,0.75,48
gas_line,2019,2020.04.22,interior,860,sm,stump,0.6,71.5
gas_line,2019,2020.05.04,interior,853,sm,stump,0.75,68.5
gas_line,2019,2020.04.14,interior,842,sm,stump,1,88
gas_line,2019,2020.04.20,interior,868,sm,stump,0.75,91.5
gas_line,2019,2020.04.22,interior,860,sm,stump,0.75,66
gas_line,2019,2020.05.08,interior,851,sm,stump,1,79
gas_line,2019,2020.05.04,interior,845,sm,stump,0.8,79
gas_line,2019,2020.04.06,interior,836,sm,stump,0.75,47
gas_line,2019,2020.04.15,perimeter,808,sm,stump,0.8,63
gas_line,2019,2020.04.20,interior,876,sm,stump,0.3,45
gas_line,2019,2020.04.14,interior,841,sm,stump,0.5,54
gas_line,2019,2020.04.08,interior,837,sm,stump,1,84
gas_line,2019,2020.04.06,interior,857,sm,stump,0.8,60
gas_line,2019,2020.04.22,interior,878,sm,stump,0.75,77
gas_line,2019,2020.04.22,interior,870,sm,stump,0.5,55
gas_line,2019,2020.04.06,interior,837,sm,stump,0.75,63
gas_line,2019,2020.04.15,perimeter,808,sm,stump,0.75,66
gas_line,2019,2020.04.23,interior,861,sm,stump,0.5,69.5
gas_line,2019,2020.04.22,interior,872,sm,stump,0.5,58
gas_line,2019,2020.05.08,interior,851,sm,stump,0.5,69
gas_line,2019,2020.04.14,interior,841,sm,stump,0.6,64
gas_line,2019,2020.04.08,interior,836,sm,stump,0.75,68
gas_line,2019,2020.05.05,interior,852,sm,stump,0.6,61
gas_line,2019,2020.04.14,interior,843,sm,stump,0.75,29
gas_line,2019,2020.04.17,perimeter,822,sb,stump,0.75,78
gas_line,2019,2020.04.20,perimeter,815,sb,stump,1,108
gas_line,2019,2020.04.15,perimeter,811,ab,stump,1,40
gas_line,2019,2020.04.06,interior,862,ab,stump,0.2,21
gas_line,2019,2020.04.17,perimeter,818,ab,stump,0.3,23
gas_line,2019,2020.04.15,perimeter,805,ab,stump,0.6,39
gas_line,2019,2020.04.22,interior,869,ab,stump,0.25,28
gas_line,2019,2020.04.20,perimeter,816,ab,stump,0.5,35
gas_line,2019,2020.05.04,interior,854,ab,stump,0.5,32
gas_line,2019,2020.04.22,interior,877,ab,stump,0.5,32
gas_line,2019,2020.04.14,perimeter,803,ab,stump,0.25,30
gas_line,2019,2020.04.16,perimeter,828,ab,stump,0.2,16
gas_line,2019,2020.04.16,perimeter,825,ab,stump,0.4,33
gas_line,2019,2020.04.20,interior,875,ab,stump,0.3,23.5
gas_line,2019,2020.05.04,interior,849,ab,stump,0.25,36
gas_line,2019,2020.04.06,interior,863,ab,stump,0.25,29
gas_line,2019,2020.04.17,perimeter,820,ab,stump,0.5,43
gas_line,2019,2020.04.20,interior,873,ab,stump,0.15,15
gas_line,2019,2020.04.17,perimeter,820,ab,stump,0.2,25
gas_line,2019,2020.04.15,perimeter,805,ab,stump,0.6,47.5
gas_line,2019,2020.04.22,interior,879,ab,stump,0.6,36
gas_line,2019,2020.05.04,interior,845,ab,stump,0.35,39
gas_line,2019,2020.04.15,perimeter,804,ab,stump,0.25,23
gas_line,2019,2020.05.06,interior,866,ab,stump,0.5,26.5
gas_line,2019,2020.04.14,interior,841,ab,stump,2,62
gas_line,2019,2020.05.04,interior,845,ab,stump,0.25,24.5
gas_line,2019,2020.04.16,perimeter,831,ab,stump,0.5,27
gas_line,2019,2020.04.16,perimeter,827,ab,stump,0.25,28
gas_line,2019,2020.04.06,interior,865,ab,stump,0.25,32
gas_line,2019,2020.04.16,perimeter,827,ab,stump,0.5,25
gas_line,2019,2020.04.15,perimeter,809,ab,stump,0.6,32
gas_line,2019,2020.04.17,perimeter,822,ab,stump,0.5,34
gas_line,2019,2020.04.15,perimeter,808,ab,stump,0.4,35
gas_line,2019,2020.04.20,interior,867,ab,stump,0.3,31.5
gas_line,2019,2020.04.06,interior,865,ab,stump,0.5,41
gas_line,2019,2020.04.15,perimeter,807,ab,stump,0.75,44
gas_line,2019,2020.04.16,perimeter,829,ab,stump,0.5,34
gas_line,2019,2020.04.16,perimeter,825,ab,stump,0.4,31
gas_line,2019,2020.05.06,interior,866,ab,stump,0.75,40.5
gas_line,2019,2020.04.16,perimeter,831,ab,stump,0.75,35
gas_line,2019,2020.04.15,perimeter,809,ab,stump,0.75,45
gas_line,2019,2020.04.17,perimeter,821,ab,stump,0.6,45
gas_line,2019,2020.04.15,perimeter,807,ab,stump,0.6,44
gas_line,2019,2020.05.08,interior,855,ab,stump,0.75,49
gas_line,2019,2020.04.14,interior,840,ab,stump,0.5,49
gas_line,2019,2020.05.04,interior,849,ab,stump,1,66
gas_line,2019,2020.04.16,perimeter,832,wa,stump,0.75,71
gas_line,2019,2020.04.16,perimeter,828,wa,stump,1,80
gas_line,2019,2020.04.15,perimeter,809,wa,stump,0.75,51
gas_line,2019,2020.04.06,interior,857,wa,stump,0.75,53
gas_line,2019,2020.04.14,interior,843,wa,stump,0.75,72
gas_line,2019,2020.04.20,interior,873,wa,stump,1.1,66
gas_line,2019,2020.04.23,interior,858,wa,stump,1,58
gas_line,2019,2020.05.04,interior,849,wa,stump,1,76
gas_line,2019,2020.04.20,perimeter,814,wa,stump,1.1,66
gas_line,2019,2020.04.15,perimeter,804,wa,stump,1.2,87
gas_line,2019,2020.04.16,perimeter,828,wa,stump,1.1,104
gas_line,2019,2020.04.20,perimeter,814,wa,stump,1.2,83
gas_line,2019,2020.04.14,perimeter,801,bc,stump,1,91
gas_line,2019,2020.05.04,interior,847,bc,stump,0.25,50
gas_line,2019,2020.05.08,interior,851,bc,stump,1,96
gas_line,2019,2020.04.14,interior,842,bc,stump,1.2,110
gas_line,2019,2020.04.16,perimeter,826,ro,stump,0.8,56
gas_line,2019,2020.04.22,interior,872,ro,stump,0.2,33
gas_line,2019,2020.04.16,perimeter,830,ro,stump,1,66
gas_line,2019,2020.04.08,interior,838,ro,stump,0.8,41
gas_line,2019,2020.04.16,perimeter,827,ro,stump,1,62
gas_line,2019,2020.04.16,perimeter,830,ro,stump,1.1,86
gas_line,2019,2020.04.16,perimeter,830,ro,stump,1.5,94
gas_line,2019,2020.04.23,interior,856,ba,stump,2,111
red_pine,2019,2020.05.26,perimeter,882,rm,stump,0.9,58.5
red_pine,2019,2020.05.28,interior,347,rm,stump,0.7,46
red_pine,2019,2020.05.28,interior,348,rm,stump,0.6,51.5
red_pine,2019,2020.06.09,perimeter,891,rm,stump,0.75,59.5
red_pine,2019,2020.06.01,interior,335,rm,stump,0.4,41
red_pine,2019,2020.06.01,perimeter,884,rm,stump,1,66
red_pine,2019,2020.06.09,perimeter,892,rm,stump,3.7,48.5
red_pine,2019,2020.06.09,interior,342,rm,stump,0.5,43
red_pine,2019,2020.05.26,perimeter,881,rm,stump,0.75,86
red_pine,2019,2020.06.01,interior,336,rm,stump,1.25,107.5
red_pine,2019,2020.06.09,perimeter,890,rm,stump,0.6,50
red_pine,2019,2020.06.08,perimeter,888,rm,stump,0.8,60
red_pine,2019,2020.06.08,perimeter,887,rm,stump,1,89
red_pine,2019,2020.06.09,interior,344,rm,stump,0.7,64
red_pine,2019,2020.06.08,perimeter,888,rm,stump,0.7,65
red_pine,2019,2020.06.01,interior,335,sm,stump,0.2,38
red_pine,2019,2020.06.08,perimeter,886,sm,stump,0.5,54
red_pine,2019,2020.06.08,perimeter,888,ab,stump,0.25,9
red_pine,2019,2020.06.09,interior,342,ab,stump,0.4,18
red_pine,2019,2020.06.09,perimeter,891,ab,stump,0.3,23
red_pine,2019,2020.06.09,perimeter,892,ab,stump,0.6,25
red_pine,2019,2020.05.28,interior,348,ab,stump,0.25,20
red_pine,2019,2020.06.08,perimeter,888,ab,stump,0.2,17
red_pine,2019,2020.05.28,interior,345,ab,stump,0.65,22.5
red_pine,2019,2020.06.08,perimeter,887,ab,stump,1,52
red_pine,2019,2020.06.09,interior,344,ab,stump,0.6,29.5
red_pine,2019,2020.05.26,perimeter,880,wa,stump,0.4,41
red_pine,2019,2020.06.08,perimeter,887,ro,stump,0.6,45
red_pine,2019,2020.06.01,perimeter,883,ro,stump,0.5,65.5
sta_rd,2019,2020.06.23,perimeter,975,rm,stump,0.8,71
sta_rd,2019,2020.06.29,interior,374,rm,stump,0.95,64.5
sta_rd,2019,2020.06.25,perimeter,969,rm,stump,0.7,68
sta_rd,2019,2020.06.29,interior,374,rm,stump,0.9,81.5
sta_rd,2019,2020.06.23,perimeter,968,rm,stump,0.7,83
sta_rd,2019,2020.06.29,perimeter,973,sm,stump,0.3,45
sta_rd,2019,2020.06.29,perimeter,973,sm,stump,0.45,47
sta_rd,2019,2020.06.26,interior,378,sm,stump,0.7,66
sta_rd,2019,2020.06.26,interior,379,sm,stump,0.7,63.5
sta_rd,2019,2020.06.23,interior,374,ab,stump,0.15,18
sta_rd,2019,2020.06.29,interior,371,ab,stump,0.25,17.5
sta_rd,2019,2020.06.29,interior,371,ab,stump,0.25,15
sta_rd,2019,2020.06.23,interior,381,ab,stump,0.7,22.5
sta_rd,2019,2020.06.26,interior,375,ab,stump,0.2,22.5
sta_rd,2019,2020.06.25,perimeter,970,ab,stump,0.25,12
sta_rd,2019,2020.06.29,perimeter,973,ab,stump,0.15,19.5
sta_rd,2019,2020.06.25,interior,383,ba,stump,1.6,127
sta_rd,2019,2020.06.26,interior,379,ba,stump,1.25,100
sta_rd,2019,2020.06.23,perimeter,968,ba,stump,1.75,158
sta_rd,2019,2020.06.26,perimeter,971,ba,stump,1.1,118
sta_rd,2018,2020.06.19,interior,358,ab,root,0.25,2.5
sta_rd,2018,2020.06.19,perimeter,953,ab,root,0.5,8
sta_rd,2018,2020.06.16,interior,350,ab,root,1,28.5
sta_rd,2018,2020.06.16,interior,350,ab,root,1,34
sta_rd,2018,2020.06.17,perimeter,950,ab,root,0.6,10
sta_rd,2018,2020.06.12,perimeter,954,ab,root,0.5,12
sta_rd,2018,2020.06.17,perimeter,950,ab,root,1,32.5
sta_rd,2018,2020.06.16,interior,350,ab,root,0.3,19
sta_rd,2018,2020.06.15,interior,369,ab,root,1.5,52
sta_rd,2018,2020.06.17,perimeter,951,ab,root,0.65,33.5
sta_rd,2018,2020.06.22,interior,360,ab,root,0.9,28.5
gas_line,2018,2020.07.10,control,742,ab,root,0.25,5
gas_line,2018,2020.07.13,control,737,ab,root,0.3,14
gas_line,2018,2020.07.10,control,744,ab,root,0.2,6
gas_line,2018,2020.07.13,control,741,ab,root,0.25,8
gas_line,2018,2020.07.14,control,734,ab,root,0.25,12.5
gas_line,2018,2020.07.13,control,740,ab,root,0.4,11.5
gas_line,2018,2020.07.14,control,730,ab,root,0.6,15
gas_line,2018,2020.07.13,control,741,ab,root,0.25,12
gas_line,2018,2020.07.10,control,743,ab,root,0.45,10
gas_line,2018,2020.07.14,control,729,ab,root,0.25,23
gas_line,2018,2020.07.14,control,738,ab,root,0.65,11.5
gas_line,2018,2020.07.13,control,740,ab,root,0.5,19.5
gas_line,2018,2020.07.14,control,730,ab,root,0.65,23.5
red_pine,2018,2020.07.15,control,773,ab,root,0.8,33
red_pine,2018,2020.07.17,control,764,ab,root,0.4,6.5
red_pine,2018,2020.07.14,control,770,ab,root,0.2,10
red_pine,2018,2020.07.16,control,755,ab,root,0.2,6.5
red_pine,2018,2020.07.16,control,758,ab,root,0.2,9
red_pine,2018,2020.07.16,control,757,ab,root,0.5,14
red_pine,2018,2020.07.14,control,769,ab,root,0.4,10.5
red_pine,2018,2020.07.16,control,753,ab,root,0.4,10.5
red_pine,2018,2020.07.16,control,762,ab,root,0.4,7.5
red_pine,2018,2020.07.14,control,767,ab,root,0.25,6
red_pine,2018,2020.07.16,control,753,ab,root,0.35,6
red_pine,2018,2020.07.15,control,772,ab,root,0.35,11.5
red_pine,2018,2020.07.15,control,773,ab,root,1.1,50
red_pine,2018,2020.07.14,control,767,ab,root,0.4,17
red_pine,2018,2020.07.16,control,754,ab,root,0.5,8
red_pine,2018,2020.07.16,control,762,ab,root,0.5,18.5
red_pine,2018,2020.07.16,control,756,ab,root,0.2,13.5
red_pine,2018,2020.07.16,control,752,ab,root,0.3,11
red_pine,2018,2020.07.16,control,763,ab,root,0.75,32
red_pine,2018,2020.07.16,control,759,ab,root,0.65,42
sta_rd,2018,2020.07.09,control,399,ab,root,0.3,9
sta_rd,2018,2020.07.07,control,709,ab,root,0.6,29
sta_rd,2018,2020.06.29,control,392,ab,root,0.7,19
sta_rd,2018,2020.07.07,control,395,ab,root,1,25.5
sta_rd,2018,2020.07.07,control,705,ab,root,0.2,10
sta_rd,2018,2020.07.09,control,400,ab,root,0.25,10
sta_rd,2018,2020.07.09,control,702,ab,root,0.75,38
sta_rd,2018,2020.07.07,control,705,ab,root,0.25,10.5
sta_rd,2018,2020.07.09,control,710,ab,root,0.25,19
sta_rd,2018,2020.07.09,control,712,ab,root,1,78
sta_rd,2018,2020.07.09,control,701,ab,root,0.25,11.5
sta_rd,2018,2020.07.09,control,701,ab,root,0.45,19
sta_rd,2018,2020.07.09,control,701,ab,root,0.85,29.5
sta_rd,2018,2020.07.09,control,702,ab,root,0.5,20.5
sta_rd,2018,2020.07.09,control,710,ab,root,0.5,29
sta_rd,2018,2020.06.29,control,391,ab,root,0.9,45.5
sta_rd,2018,2020.07.07,control,395,ab,root,0.9,26
sta_rd,2018,2020.07.09,control,712,ab,root,0.6,45
