harvest,location,point,wall,season,cut,year,numb_yrs_grow,origin,spp,LT_seedling,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
campridge,interior,458,protected,2022,2019,2022,3,veg,931,0,0,0,0,0,1012.8358482059843,1155.4768968283274,0,0,0,2168.312745034312,2168.312745034312,0
campridge,perimeter,459,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,459,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,1155.4768968283274
campridge,perimeter,460,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,460,protected,2022,2019,2022,3,veg,316,0,0,0,0,0,0,2696.1127592660973,385.1589656094425,0,0,3081.27172487554,3081.27172487554,0
campridge,perimeter,460,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,perimeter,460,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,0,1925.7948280472124,0,0,0,1925.7948280472124,1925.7948280472124,0
campridge,perimeter,460,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,3038.507544617953,1155.4768968283274,0,0,0,4193.9844414462805,4193.9844414462805,0
campridge,perimeter,460,protected,2022,2019,2022,3,singl/unk,541,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,perimeter,460,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,0,3851.5896560944248,1925.7948280472124,0,0,5777.384484141638,5777.384484141638,1540.63586243777
campridge,perimeter,460,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,perimeter,461,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,461,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,0
campridge,perimeter,461,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,2025.6716964119687,2310.953793656655,0,0,0,4336.625490068624,4336.625490068624,770.317931218885
campridge,perimeter,461,protected,2022,2019,2022,3,singl/unk,541,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,461,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,0,3851.5896560944248,385.1589656094425,0,0,4236.748621703868,4236.748621703868,770.317931218885
campridge,perimeter,461,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,perimeter,462,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,462,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,462,protected,2022,2019,2022,3,singl/unk,541,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,462,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
campridge,perimeter,462,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,1155.4768968283274
campridge,perimeter,462,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,perimeter,462,protected,2022,2019,2022,3,singl/unk,920,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
campridge,perimeter,463,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,463,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,463,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,463,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,770.317931218885
campridge,perimeter,463,protected,2022,2019,2022,3,singl/unk,920,0,0,0,0,0,3038.507544617953,770.317931218885,385.1589656094425,0,0,4193.9844414462805,4193.9844414462805,770.317931218885
campridge,perimeter,464,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,464,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,perimeter,464,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
campridge,perimeter,464,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,6077.015089235906,1925.7948280472124,0,0,0,8002.809917283119,8002.809917283119,770.317931218885
campridge,perimeter,464,protected,2022,2019,2022,3,veg,920,0,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,770.317931218885
campridge,perimeter,465,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,465,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,perimeter,465,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
campridge,perimeter,466,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,466,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,perimeter,466,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,1155.4768968283274
campridge,interior,467,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,467,protected,2022,2019,2022,3,veg,531,0,15192.537723089765,0,0,0,5064.179241029922,0,0,0,15192.537723089765,5064.179241029922,20256.71696411969,0
campridge,interior,467,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,interior,467,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,3081.27172487554,1925.7948280472124,0,0,5007.066552922752,5007.066552922752,1540.63586243777
campridge,interior,468,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,468,protected,2022,2019,2022,3,singl/unk,355,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,468,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,1155.4768968283274
campridge,interior,469,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,469,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,5064.179241029922,385.1589656094425,0,0,0,5449.338206639364,5449.338206639364,0
campridge,interior,469,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,469,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,1540.63586243777,770.317931218885,0,0,2310.953793656655,2310.953793656655,1540.63586243777
campridge,interior,469,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,interior,470,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,470,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,25320.89620514961,0,0,0,0,25320.89620514961,25320.89620514961,770.317931218885
campridge,interior,470,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,interior,470,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,470,protected,2022,2019,2022,3,singl/unk,833,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,471,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,471,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,13166.866026677797,0,0,0,0,13166.866026677797,13166.866026677797,0
campridge,interior,471,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,3851.5896560944248,0,0,0,3851.5896560944248,3851.5896560944248,1155.4768968283274
campridge,interior,471,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,2025.6716964119687,1925.7948280472124,0,0,0,3951.466524459181,3951.466524459181,385.1589656094425
campridge,interior,471,protected,2022,2019,2022,3,singl/unk,833,0,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,interior,472,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,472,protected,2022,2019,2022,3,veg,316,0,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,770.317931218885
campridge,interior,472,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,472,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,18231.04526770772,0,0,0,0,18231.04526770772,18231.04526770772,0
campridge,interior,472,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,2025.6716964119687,3081.27172487554,0,0,0,5106.9434212875085,5106.9434212875085,770.317931218885
campridge,interior,472,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,interior,473,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,473,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,473,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
campridge,interior,473,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,473,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,2025.6716964119687,1540.63586243777,385.1589656094425,0,0,3951.466524459181,3951.466524459181,1540.63586243777
campridge,interior,473,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,474,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,474,protected,2022,2019,2022,3,singl/unk,372,0,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
campridge,interior,474,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
campridge,interior,474,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,1925.7948280472124,385.1589656094425,0,0,2310.953793656655,2310.953793656655,1155.4768968283274
campridge,interior,474,protected,2022,2019,2022,3,singl/unk,761,0,1012.8358482059843,0,0,0,7089.85093744189,1155.4768968283274,385.1589656094425,0,1012.8358482059843,8630.48679987966,9643.322648085645,385.1589656094425
campridge,interior,475,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,475,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,2025.6716964119687,1155.4768968283274,0,0,0,3181.148593240296,3181.148593240296,0
campridge,interior,475,protected,2022,2019,2022,3,veg,531,0,1012.8358482059843,0,0,0,1012.8358482059843,770.317931218885,0,0,1012.8358482059843,1783.1537794248693,2795.9896276308536,0
campridge,interior,475,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,1925.7948280472124,1155.4768968283274,0,0,3081.27172487554,3081.27172487554,1540.63586243777
campridge,interior,475,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,0
campridge,interior,476,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,476,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
campridge,interior,476,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,2025.6716964119687,1540.63586243777,385.1589656094425,0,0,3951.466524459181,3951.466524459181,770.317931218885
campridge,interior,476,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,5064.179241029922,6932.861380969965,385.1589656094425,0,0,12382.19958760933,12382.19958760933,770.317931218885
campridge,interior,477,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,477,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,32410.7471425915,0,0,0,0,32410.7471425915,32410.7471425915,0
campridge,interior,477,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,3466.4306904849823,0,0,0,3466.4306904849823,3466.4306904849823,1540.63586243777
campridge,interior,478,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,478,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
campridge,interior,478,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,33423.582990797484,0,0,0,0,33423.582990797484,33423.582990797484,0
campridge,interior,478,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,1925.7948280472124,1540.63586243777,0,0,3466.4306904849823,3466.4306904849823,1155.4768968283274
campridge,interior,478,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,1012.8358482059843,5007.066552922752,770.317931218885,0,0,6790.2203323476215,6790.2203323476215,385.1589656094425
campridge,interior,479,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,479,protected,2022,2019,2022,3,veg,316,0,0,0,0,0,0,0,1540.63586243777,0,0,1540.63586243777,1540.63586243777,0
campridge,interior,479,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,interior,479,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,0
campridge,interior,479,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,1540.63586243777,4236.748621703868,385.1589656094425,0,6162.54344975108,6162.54344975108,1540.63586243777
campridge,interior,479,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
campridge,interior,480,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,480,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,19243.881115913704,385.1589656094425,0,0,0,19629.040081523148,19629.040081523148,0
campridge,interior,480,protected,2022,2019,2022,3,veg,743,0,1012.8358482059843,0,0,0,0,5777.384484141638,1155.4768968283274,385.1589656094425,1012.8358482059843,7318.0203465794075,8330.856194785392,1540.63586243777
campridge,interior,480,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,2310.953793656655,0,0,0,2310.953793656655,2310.953793656655,0
campridge,interior,481,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,481,protected,2022,2019,2022,3,veg,316,0,0,0,0,0,0,770.317931218885,0,770.317931218885,0,1540.63586243777,1540.63586243777,1540.63586243777
campridge,interior,481,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
campridge,interior,481,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,20256.71696411969,0,0,0,0,20256.71696411969,20256.71696411969,0
campridge,interior,481,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,interior,482,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,482,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,482,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,25320.89620514961,385.1589656094425,0,0,0,25706.055170759053,25706.055170759053,0
campridge,interior,482,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,0
campridge,interior,482,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,1155.4768968283274,770.317931218885,0,0,1925.7948280472124,1925.7948280472124,1540.63586243777
campridge,interior,482,protected,2022,2019,2022,3,singl/unk,931,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,483,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,483,protected,2022,2019,2022,3,singl/unk,372,0,1012.8358482059843,0,0,0,4051.3433928239374,0,0,0,1012.8358482059843,4051.3433928239374,5064.179241029922,0
campridge,interior,483,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,12154.030178471812,0,0,0,0,12154.030178471812,12154.030178471812,0
campridge,interior,483,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,2310.953793656655,1155.4768968283274,0,0,3466.4306904849823,3466.4306904849823,770.317931218885
campridge,interior,483,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,770.317931218885,770.317931218885,0,0,1540.63586243777,1540.63586243777,770.317931218885
campridge,interior,484,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,484,protected,2022,2019,2022,3,veg,316,0,0,0,0,0,0,0,1540.63586243777,0,0,1540.63586243777,1540.63586243777,770.317931218885
campridge,interior,484,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,0
campridge,interior,484,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,770.317931218885,385.1589656094425,0,0,1155.4768968283274,1155.4768968283274,385.1589656094425
campridge,interior,484,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,3038.507544617953,385.1589656094425,385.1589656094425,0,0,3808.825475836838,3808.825475836838,385.1589656094425
campridge,interior,485,protected,2022,2019,2022,3,singl/unk,004,2025.6716964119687,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,485,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,485,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,0
campridge,interior,485,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
campridge,interior,485,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,2025.6716964119687,3466.4306904849823,3081.27172487554,0,0,8573.374111772491,8573.374111772491,1540.63586243777
campridge,interior,485,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,4051.3433928239374,7703.1793121888495,1540.63586243777,0,0,13295.158567450557,13295.158567450557,0
campridge,interior,485,protected,2022,2019,2022,3,singl/unk,833,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,486,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,486,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,19243.881115913704,0,0,0,0,19243.881115913704,19243.881115913704,0
campridge,interior,486,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,2025.6716964119687,3081.27172487554,770.317931218885,0,0,5877.261352506393,5877.261352506393,1540.63586243777
campridge,interior,486,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,8102.686785647875,385.1589656094425,0,0,0,8487.845751257317,8487.845751257317,0
campridge,interior,487,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,487,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,0
campridge,interior,487,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,81026.86785647876,0,0,0,0,81026.86785647876,81026.86785647876,0
campridge,interior,487,protected,2022,2019,2022,3,singl/unk,743,0,0,0,0,0,0,2696.1127592660973,0,0,0,2696.1127592660973,2696.1127592660973,1540.63586243777
campridge,interior,487,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,interior,487,protected,2022,2019,2022,3,singl/unk,931,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,488,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,488,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,385.1589656094425
campridge,interior,488,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,15192.537723089765,0,0,0,0,15192.537723089765,15192.537723089765,385.1589656094425
campridge,interior,488,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
campridge,interior,489,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,489,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,489,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,16205.37357129575,770.317931218885,0,0,0,16975.691502514634,16975.691502514634,0
campridge,interior,489,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,17218.209419501734,0,0,0,0,17218.209419501734,17218.209419501734,0
campridge,interior,489,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,0,3081.27172487554,1540.63586243777,385.1589656094425,0,5007.066552922752,5007.066552922752,1155.4768968283274
campridge,interior,489,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,4051.3433928239374,5392.225518532195,1540.63586243777,0,0,10984.204773793901,10984.204773793901,385.1589656094425
campridge,interior,490,protected,2022,2019,2022,3,singl/unk,004,2025.6716964119687,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,490,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
campridge,interior,490,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,9115.52263385386,770.317931218885,0,0,0,9885.840565072744,9885.840565072744,770.317931218885
campridge,interior,490,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,5064.179241029922,385.1589656094425,0,0,0,5449.338206639364,5449.338206639364,385.1589656094425
campridge,interior,490,protected,2022,2019,2022,3,singl/unk,541,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,490,protected,2022,2019,2022,3,singl/unk,701,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
campridge,interior,490,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,13166.866026677797,0,0,0,0,13166.866026677797,13166.866026677797,0
campridge,interior,491,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,491,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,491,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,0
campridge,interior,491,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
campridge,interior,491,protected,2022,2019,2022,3,veg,746,0,0,0,0,0,24308.060356943624,0,0,0,0,24308.060356943624,24308.060356943624,1540.63586243777
campridge,interior,492,protected,2022,2019,2022,3,singl/unk,004,2025.6716964119687,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,492,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,492,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,13166.866026677797,0,0,0,0,13166.866026677797,13166.866026677797,0
campridge,interior,492,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,2025.6716964119687,1925.7948280472124,1925.7948280472124,770.317931218885,0,6647.579283725278,6647.579283725278,1540.63586243777
campridge,interior,492,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,1012.8358482059843,1925.7948280472124,770.317931218885,0,0,3708.9486074720817,3708.9486074720817,0
campridge,interior,493,protected,2022,2019,2022,3,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,493,protected,2022,2019,2022,3,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,493,protected,2022,2019,2022,3,singl/unk,372,0,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,interior,493,protected,2022,2019,2022,3,veg,531,0,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,0
campridge,interior,493,protected,2022,2019,2022,3,singl/unk,701,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,493,protected,2022,2019,2022,3,veg,743,0,0,0,0,0,3038.507544617953,1540.63586243777,0,0,0,4579.1434070557225,4579.1434070557225,1155.4768968283274
campridge,interior,493,protected,2022,2019,2022,3,singl/unk,761,0,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,385.1589656094425
campridge,interior,493,protected,2022,2019,2022,3,singl/unk,833,0,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
campridge,interior,494,protected,2022,2019,2022,3,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
