harvest,location,point,count,season,spp,origin,cut,year,numb_yrs_grow,wall,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,3038.507544617953,0,0,0,1012.8358482059843,0,0,0,3038.507544617953,1012.8358482059843,4051.3433928239374,0
boot,interior,369,1,2020,wa,singl/unk,2017,2020,3,protected,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0,2025.6716964119687,1012.8358482059843,3038.507544617953,0
wedge,interior,370,1,2020,sb,singl/unk,2017,2020,3,protected,5064.179241029922,0,0,0,20256.71696411969,0,0,0,5064.179241029922,20256.71696411969,25320.896205149613,0
wedge,interior,370,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,3466.4306904849823,385.1589656094425,0,4236.748621703868,4236.748621703868,1540.63586243777
wedge,interior,370,1,2020,qa,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,3038.507544617953,0,0,0,3038.507544617953,4236.748621703868,385.1589656094425,0,3038.507544617953,7660.415131931262,10698.922676549215,0
wedge,interior,371,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
wedge,interior,372,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,7703.1793121888495,4236.748621703868,0,0,11939.927933892717,11939.927933892717,1540.63586243777
wedge,interior,373,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,131668.66026677797,0,0,0,0,131668.66026677797,131668.66026677797,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,23295.22450873764,1925.7948280472124,0,0,0,25221.01933678485,25221.01933678485,1540.63586243777
wedge,interior,374,1,2020,sb,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,3038.507544617953,0,0,0,1012.8358482059843,3038.507544617953,4051.3433928239374,0
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,0,385.1589656094425,0,0,0,770.317931218885,5392.225518532195,1155.4768968283274,385.1589656094425,7318.0203465794075,7703.1793121888495,1540.63586243777
wedge,interior,375,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
wedge,interior,375,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,1012.8358482059843,1925.7948280472124,0,0,0,4621.90758731331,12325.08689950216,1155.4768968283274,2938.6306762531967,18102.4713836438,21041.102059896995,1540.63586243777
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,12710.245865111601,15406.358624377699,0,0,28116.6044894893,28116.6044894893,1540.63586243777
wedge,interior,378,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,1155.4768968283274
wedge,interior,379,1,2020,empty,singl/unk,2017,2020,3,protected,0,0,0,0,0,0,0,0,0,0,0,0
wedge,interior,380,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,1925.7948280472124,770.317931218885,0,0,2696.1127592660973,2696.1127592660973,1540.63586243777
wedge,interior,381,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
wedge,interior,382,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
wedge,interior,382,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,1540.63586243777
wedge,interior,383,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,1155.4768968283274
circle,interior,401,1,2020,svb,veg,2019,2020,1,protected,0,0,0,0,8102.686785647875,0,0,0,0,8102.686785647875,8102.686785647875,0
circle,interior,401,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,interior,401,1,2020,wa,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
circle,interior,401,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
circle,interior,401,1,2020,ba,veg,2019,2020,1,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
circle,interior,402,1,2020,eh,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,1540.63586243777,0,0,0,5591.979255261707,5591.979255261707,1540.63586243777
circle,interior,402,1,2020,eh,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
circle,interior,402,1,2020,ro,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,interior,403,1,2020,svb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,interior,403,1,2020,eh,veg,2019,2020,1,protected,0,0,0,0,5064.179241029922,385.1589656094425,0,0,0,5449.338206639364,5449.338206639364,770.317931218885
circle,interior,403,1,2020,eh,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
circle,interior,403,1,2020,ba,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
circle,interior,404,1,2020,sm,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1155.4768968283274
circle,interior,404,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
circle,interior,405,1,2020,svb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
circle,interior,405,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
circle,interior,406,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
circle,interior,406,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
circle,interior,407,1,2020,eh,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
circle,interior,407,1,2020,eh,veg,2019,2020,1,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,1155.4768968283274
circle,interior,407,1,2020,ro,singl/unk,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,385.1589656094425
circle,interior,408,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,441,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,interior,441,1,2020,ro,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,442,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,385.1589656094425
campridge,interior,442,1,2020,sb,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,385.1589656094425,0,0,0,4436.502358433379,4436.502358433379,1155.4768968283274
campridge,interior,442,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
campridge,interior,442,1,2020,ro,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,443,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,interior,443,1,2020,bta,singl/unk,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,interior,443,1,2020,ro,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,444,1,2020,sb,singl/unk,2019,2020,1,protected,2025.6716964119687,0,0,0,9115.52263385386,0,0,0,2025.6716964119687,9115.52263385386,11141.19433026583,1540.63586243777
campridge,interior,444,1,2020,ro,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,445,1,2020,sb,veg,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,770.317931218885
campridge,interior,445,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,interior,446,1,2020,wp,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,446,1,2020,svb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,446,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,39500.59808003339,0,0,0,0,39500.59808003339,39500.59808003339,0
campridge,interior,446,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,0,0,1155.4768968283274,385.1589656094425,0,1540.63586243777,1540.63586243777,1540.63586243777
campridge,interior,446,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,perimeter,447,1,2020,empty,singl/unk,2019,2020,1,protected,0,0,0,0,0,0,0,0,0,0,0,0
campridge,perimeter,448,1,2020,ah,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,448,1,2020,wa,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,448,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
campridge,interior,449,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,18231.04526770772,0,0,0,0,18231.04526770772,18231.04526770772,0
campridge,interior,449,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,449,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,34436.41883900347,0,0,0,0,34436.41883900347,34436.41883900347,770.317931218885
campridge,interior,449,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,2025.6716964119687,770.317931218885,0,0,0,2795.9896276308536,2795.9896276308536,770.317931218885
campridge,interior,450,1,2020,rm,veg,2019,2020,1,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
campridge,interior,450,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,19243.881115913704,0,0,0,0,19243.881115913704,19243.881115913704,0
campridge,interior,450,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,450,1,2020,eh,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,450,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,6077.015089235906,4621.90758731331,0,0,0,10698.922676549217,10698.922676549217,1540.63586243777
campridge,interior,451,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1540.63586243777
campridge,interior,451,1,2020,sm,singl/unk,2019,2020,1,protected,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,451,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,5064.179241029922,1155.4768968283274,0,0,0,6219.65613785825,6219.65613785825,0
campridge,interior,451,1,2020,wa,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,451,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,452,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1155.4768968283274
campridge,interior,452,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,770.317931218885
campridge,interior,452,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,interior,452,1,2020,bc,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,452,1,2020,ro,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
campridge,interior,453,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
campridge,interior,453,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,454,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,1155.4768968283274,0,0,0,3181.148593240296,3181.148593240296,1155.4768968283274
campridge,interior,454,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,455,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,1155.4768968283274,0,0,0,2168.312745034312,2168.312745034312,1540.63586243777
campridge,interior,456,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,456,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,3038.507544617953,1540.63586243777,770.317931218885,0,0,5349.461338274607,5349.461338274607,1155.4768968283274
campridge,interior,456,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
campridge,interior,457,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,5064.179241029922,385.1589656094425,0,0,0,5449.338206639364,5449.338206639364,770.317931218885
campridge,interior,457,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,385.1589656094425,0,0,0,4436.502358433379,4436.502358433379,770.317931218885
campridge,interior,458,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,8102.686785647875,1155.4768968283274,0,0,0,9258.163682476203,9258.163682476203,1540.63586243777
campridge,interior,458,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,459,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,perimeter,460,1,2020,rm,veg,2019,2020,1,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
campridge,perimeter,460,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,perimeter,460,1,2020,yb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,460,1,2020,sb,singl/unk,2019,2020,1,protected,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0,1012.8358482059843,2025.6716964119687,3038.507544617953,0
campridge,perimeter,460,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,8102.686785647875,0,0,0,0,8102.686785647875,8102.686785647875,770.317931218885
campridge,perimeter,460,1,2020,wa,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,460,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,6077.015089235906,385.1589656094425,0,0,0,6462.174054845349,6462.174054845349,770.317931218885
campridge,perimeter,460,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,perimeter,460,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,perimeter,461,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,385.1589656094425
campridge,perimeter,461,1,2020,yb,singl/unk,2019,2020,1,protected,0,0,0,0,6077.015089235906,770.317931218885,0,0,0,6847.333020454791,6847.333020454791,770.317931218885
campridge,perimeter,461,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,385.1589656094425,0,0,0,3423.6665102273955,3423.6665102273955,385.1589656094425
campridge,perimeter,461,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
campridge,perimeter,461,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,462,1,2020,yb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,462,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,462,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,463,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,perimeter,463,1,2020,ec,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,perimeter,463,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,perimeter,463,1,2020,wi,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,perimeter,464,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
campridge,perimeter,464,1,2020,yb,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
campridge,perimeter,464,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,770.317931218885
campridge,perimeter,465,1,2020,rm,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,465,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,perimeter,466,1,2020,yb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,466,1,2020,wa,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,perimeter,466,1,2020,qa,veg,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,interior,467,1,2020,ab,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,467,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,1155.4768968283274
campridge,interior,468,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,1155.4768968283274
campridge,interior,469,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,interior,470,1,2020,pc,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,471,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,385.1589656094425
campridge,interior,471,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,1155.4768968283274
campridge,interior,472,1,2020,rm,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,770.317931218885
campridge,interior,472,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,472,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,1155.4768968283274
campridge,interior,473,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,1155.4768968283274
campridge,interior,474,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
campridge,interior,474,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,770.317931218885
campridge,interior,474,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,interior,475,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,475,1,2020,cc,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,2310.953793656655,0,0,0,6362.297186480592,6362.297186480592,1540.63586243777
campridge,interior,476,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,16205.37357129575,770.317931218885,0,0,0,16975.691502514634,16975.691502514634,1540.63586243777
campridge,interior,477,1,2020,cc,veg,2019,2020,1,protected,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,1540.63586243777
campridge,interior,478,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,5064.179241029922,385.1589656094425,0,0,0,5449.338206639364,5449.338206639364,1540.63586243777
campridge,interior,478,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,479,1,2020,rm,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
campridge,interior,479,1,2020,sb,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,479,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,479,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,9115.52263385386,770.317931218885,0,0,0,9885.840565072744,9885.840565072744,1540.63586243777
campridge,interior,479,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,480,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,interior,480,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,480,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,16205.37357129575,385.1589656094425,0,0,0,16590.532536905193,16590.532536905193,1155.4768968283274
campridge,interior,480,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,385.1589656094425
campridge,interior,480,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,interior,481,1,2020,empty,singl/unk,2019,2020,1,protected,0,0,0,0,0,0,0,0,0,0,0,0
campridge,interior,482,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,770.317931218885
campridge,interior,482,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,482,1,2020,ab,singl/unk,2019,2020,1,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,interior,482,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,385.1589656094425
campridge,interior,482,1,2020,pc,singl/unk,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,483,1,2020,ab,veg,2019,2020,1,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,interior,483,1,2020,bta,veg,2019,2020,1,protected,0,0,0,0,2025.6716964119687,1540.63586243777,0,0,0,3566.3075588497386,3566.3075588497386,1540.63586243777
campridge,interior,484,1,2020,rm,veg,2019,2020,1,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,770.317931218885
